item_id,agent_id,annotator_id,label
cnn_74_sent1,CNN,worker_85,1
cnn_74_sent2,CNN,worker_74,1
cnn_74_sent2,CNN,worker_0,1
cnn_74_sent2,CNN,worker_85,1
cnn_75_sent0,CNN,worker_75,1
cnn_75_sent0,CNN,worker_60,1
cnn_75_sent0,CNN,worker_0,1
cnn_75_sent1,CNN,worker_75,1
cnn_75_sent1,CNN,worker_60,1
cnn_75_sent1,CNN,worker_0,1
cnn_75_sent2,CNN,worker_75,1
cnn_75_sent2,CNN,worker_60,1
cnn_75_sent2,CNN,worker_0,1
cnn_76_sent0,CNN,worker_77,1
cnn_76_sent0,CNN,worker_82,1
cnn_76_sent0,CNN,worker_60,1
cnn_76_sent1,CNN,worker_77,1
cnn_76_sent1,CNN,worker_82,1
cnn_76_sent1,CNN,worker_60,1
cnn_76_sent2,CNN,worker_77,1
cnn_76_sent2,CNN,worker_82,1
cnn_76_sent2,CNN,worker_60,1
cnn_77_sent0,CNN,worker_27,1
cnn_77_sent0,CNN,worker_80,1
cnn_77_sent0,CNN,worker_3,0
cnn_77_sent1,CNN,worker_27,0
cnn_77_sent1,CNN,worker_80,1
cnn_77_sent1,CNN,worker_3,0
cnn_77_sent2,CNN,worker_27,0
cnn_77_sent2,CNN,worker_80,1
cnn_77_sent2,CNN,worker_3,0
cnn_78_sent0,CNN,worker_78,1
cnn_78_sent0,CNN,worker_58,1
cnn_78_sent0,CNN,worker_0,1
cnn_78_sent1,CNN,worker_78,1
cnn_78_sent1,CNN,worker_58,1
cnn_78_sent1,CNN,worker_0,1
cnn_78_sent2,CNN,worker_78,1
cnn_78_sent2,CNN,worker_58,1
cnn_78_sent2,CNN,worker_0,1
cnn_79_sent0,CNN,worker_0,1
cnn_79_sent0,CNN,worker_75,1
cnn_79_sent0,CNN,worker_60,1
cnn_79_sent1,CNN,worker_0,0
cnn_79_sent1,CNN,worker_75,1
cnn_79_sent1,CNN,worker_60,0
cnn_79_sent2,CNN,worker_0,0
cnn_79_sent2,CNN,worker_75,0
cnn_79_sent2,CNN,worker_60,0
cnn_80_sent0,CNN,worker_79,0
cnn_80_sent0,CNN,worker_55,1
cnn_80_sent0,CNN,worker_0,1
cnn_80_sent1,CNN,worker_79,1
cnn_80_sent1,CNN,worker_55,0
cnn_80_sent1,CNN,worker_0,1
cnn_80_sent2,CNN,worker_79,1
cnn_80_sent2,CNN,worker_55,1
cnn_80_sent2,CNN,worker_0,1
cnn_81_sent0,CNN,worker_16,1
cnn_81_sent0,CNN,worker_3,1
cnn_81_sent0,CNN,worker_4,1
cnn_81_sent1,CNN,worker_16,0
cnn_81_sent1,CNN,worker_3,1
cnn_81_sent1,CNN,worker_4,1
cnn_81_sent2,CNN,worker_16,0
cnn_81_sent2,CNN,worker_3,0
cnn_81_sent2,CNN,worker_4,1
cnn_82_sent0,CNN,worker_56,0
cnn_82_sent0,CNN,worker_3,0
cnn_82_sent0,CNN,worker_0,0
cnn_82_sent1,CNN,worker_56,1
cnn_82_sent1,CNN,worker_3,0
cnn_82_sent1,CNN,worker_0,0
cnn_82_sent2,CNN,worker_56,0
cnn_82_sent2,CNN,worker_3,0
cnn_82_sent2,CNN,worker_0,0
cnn_83_sent0,CNN,worker_75,1
cnn_83_sent0,CNN,worker_87,0
cnn_83_sent0,CNN,worker_58,1
cnn_83_sent1,CNN,worker_75,1
cnn_83_sent1,CNN,worker_87,1
cnn_83_sent1,CNN,worker_58,1
cnn_83_sent2,CNN,worker_75,1
cnn_83_sent2,CNN,worker_87,0
cnn_83_sent2,CNN,worker_58,1
cnn_84_sent0,CNN,worker_0,1
cnn_84_sent0,CNN,worker_55,0
cnn_84_sent0,CNN,worker_3,0
cnn_84_sent1,CNN,worker_0,0
cnn_84_sent1,CNN,worker_55,0
cnn_84_sent1,CNN,worker_3,0
cnn_84_sent2,CNN,worker_0,0
cnn_84_sent2,CNN,worker_55,0
cnn_84_sent2,CNN,worker_3,0
cnn_85_sent0,CNN,worker_27,1
cnn_85_sent0,CNN,worker_58,1
cnn_85_sent0,CNN,worker_65,1
cnn_85_sent1,CNN,worker_27,1
cnn_85_sent1,CNN,worker_58,1
cnn_85_sent1,CNN,worker_65,1
cnn_85_sent2,CNN,worker_27,1
cnn_85_sent2,CNN,worker_58,0
cnn_85_sent2,CNN,worker_65,1
cnn_86_sent0,CNN,worker_28,1
cnn_86_sent0,CNN,worker_83,1
cnn_86_sent0,CNN,worker_0,1
cnn_86_sent1,CNN,worker_28,1
cnn_86_sent1,CNN,worker_83,1
cnn_86_sent1,CNN,worker_0,1
cnn_86_sent2,CNN,worker_28,1
cnn_86_sent2,CNN,worker_83,1
cnn_86_sent2,CNN,worker_0,1
cnn_87_sent0,CNN,worker_61,1
cnn_87_sent0,CNN,worker_58,1
cnn_87_sent0,CNN,worker_65,1
cnn_87_sent1,CNN,worker_61,0
cnn_87_sent1,CNN,worker_58,1
cnn_87_sent1,CNN,worker_65,1
cnn_87_sent2,CNN,worker_61,0
cnn_87_sent2,CNN,worker_58,0
cnn_87_sent2,CNN,worker_65,1
cnn_88_sent0,CNN,worker_60,1
cnn_88_sent0,CNN,worker_86,1
cnn_88_sent0,CNN,worker_54,1
cnn_88_sent1,CNN,worker_60,1
cnn_88_sent1,CNN,worker_86,1
cnn_88_sent1,CNN,worker_54,1
cnn_88_sent2,CNN,worker_60,1
cnn_88_sent2,CNN,worker_86,1
cnn_88_sent2,CNN,worker_54,1
cnn_89_sent0,CNN,worker_0,1
cnn_89_sent0,CNN,worker_4,1
cnn_89_sent0,CNN,worker_3,1
cnn_89_sent1,CNN,worker_0,1
cnn_89_sent1,CNN,worker_4,1
cnn_89_sent1,CNN,worker_3,1
cnn_89_sent2,CNN,worker_0,0
cnn_89_sent2,CNN,worker_4,0
cnn_89_sent2,CNN,worker_3,0
cnn_90_sent0,CNN,worker_71,0
cnn_90_sent0,CNN,worker_4,0
cnn_90_sent0,CNN,worker_88,0
cnn_90_sent1,CNN,worker_71,0
cnn_90_sent1,CNN,worker_4,0
cnn_90_sent1,CNN,worker_88,0
cnn_90_sent2,CNN,worker_71,0
cnn_90_sent2,CNN,worker_4,0
cnn_90_sent2,CNN,worker_88,0
cnn_91_sent0,CNN,worker_4,1
cnn_91_sent0,CNN,worker_3,1
cnn_91_sent0,CNN,worker_0,1
cnn_91_sent1,CNN,worker_4,1
cnn_91_sent1,CNN,worker_3,0
cnn_91_sent1,CNN,worker_0,1
cnn_91_sent2,CNN,worker_4,0
cnn_91_sent2,CNN,worker_3,0
cnn_91_sent2,CNN,worker_0,0
cnn_92_sent0,CNN,worker_84,0
cnn_92_sent0,CNN,worker_58,0
cnn_92_sent0,CNN,worker_0,0
cnn_92_sent1,CNN,worker_84,0
cnn_92_sent1,CNN,worker_58,0
cnn_92_sent1,CNN,worker_0,0
cnn_92_sent2,CNN,worker_84,0
cnn_92_sent2,CNN,worker_58,0
cnn_92_sent2,CNN,worker_0,0
cnn_93_sent0,CNN,worker_80,1
cnn_93_sent0,CNN,worker_0,1
cnn_93_sent0,CNN,worker_50,1
cnn_93_sent1,CNN,worker_80,1
cnn_93_sent1,CNN,worker_0,1
cnn_93_sent1,CNN,worker_50,0
cnn_93_sent2,CNN,worker_80,1
cnn_93_sent2,CNN,worker_0,0
cnn_93_sent2,CNN,worker_50,1
cnn_94_sent0,CNN,worker_28,1
cnn_94_sent0,CNN,worker_0,1
cnn_94_sent0,CNN,worker_50,1
cnn_94_sent1,CNN,worker_28,1
cnn_94_sent1,CNN,worker_0,1
cnn_94_sent1,CNN,worker_50,1
cnn_94_sent2,CNN,worker_28,1
cnn_94_sent2,CNN,worker_0,1
cnn_94_sent2,CNN,worker_50,1
cnn_95_sent0,CNN,worker_0,1
cnn_95_sent0,CNN,worker_55,1
cnn_95_sent0,CNN,worker_58,0
cnn_95_sent1,CNN,worker_0,0
cnn_95_sent1,CNN,worker_55,0
cnn_95_sent1,CNN,worker_58,0
cnn_95_sent2,CNN,worker_0,0
cnn_95_sent2,CNN,worker_55,0
cnn_95_sent2,CNN,worker_58,0
cnn_96_sent0,CNN,worker_65,1
cnn_96_sent0,CNN,worker_0,1
cnn_96_sent0,CNN,worker_3,0
cnn_96_sent1,CNN,worker_65,0
cnn_96_sent1,CNN,worker_0,0
cnn_96_sent1,CNN,worker_3,0
cnn_96_sent2,CNN,worker_65,1
cnn_96_sent2,CNN,worker_0,1
cnn_96_sent2,CNN,worker_3,0
cnn_97_sent0,CNN,worker_91,1
cnn_97_sent0,CNN,worker_102,1
cnn_97_sent0,CNN,worker_0,1
cnn_97_sent1,CNN,worker_91,1
cnn_97_sent1,CNN,worker_102,1
cnn_97_sent1,CNN,worker_0,1
cnn_97_sent2,CNN,worker_91,1
cnn_97_sent2,CNN,worker_102,1
cnn_97_sent2,CNN,worker_0,1
cnn_98_sent0,CNN,worker_25,1
cnn_98_sent0,CNN,worker_0,1
cnn_98_sent0,CNN,worker_94,1
cnn_98_sent1,CNN,worker_25,1
cnn_98_sent1,CNN,worker_0,1
cnn_98_sent1,CNN,worker_94,1
cnn_98_sent2,CNN,worker_25,1
cnn_98_sent2,CNN,worker_0,1
cnn_98_sent2,CNN,worker_94,1
cnn_99_sent0,CNN,worker_43,1
cnn_99_sent0,CNN,worker_0,0
cnn_99_sent0,CNN,worker_28,0
cnn_99_sent1,CNN,worker_43,0
cnn_99_sent1,CNN,worker_0,0
cnn_99_sent1,CNN,worker_28,0
cnn_99_sent2,CNN,worker_43,1
cnn_99_sent2,CNN,worker_0,1
cnn_99_sent2,CNN,worker_28,1
cnn_100_sent0,CNN,worker_92,1
cnn_100_sent0,CNN,worker_94,1
cnn_100_sent0,CNN,worker_71,1
cnn_100_sent1,CNN,worker_92,1
cnn_100_sent1,CNN,worker_94,1
cnn_100_sent1,CNN,worker_71,1
cnn_100_sent2,CNN,worker_92,1
cnn_100_sent2,CNN,worker_94,1
cnn_100_sent2,CNN,worker_71,1
cnn_101_sent0,CNN,worker_71,1
cnn_101_sent0,CNN,worker_101,1
cnn_101_sent0,CNN,worker_0,1
cnn_101_sent1,CNN,worker_71,0
cnn_101_sent1,CNN,worker_101,1
cnn_101_sent1,CNN,worker_0,1
cnn_101_sent2,CNN,worker_71,0
cnn_101_sent2,CNN,worker_101,1
cnn_101_sent2,CNN,worker_0,1
cnn_102_sent0,CNN,worker_93,0
cnn_102_sent0,CNN,worker_115,0
cnn_102_sent0,CNN,worker_3,0
cnn_102_sent1,CNN,worker_93,1
cnn_102_sent1,CNN,worker_115,1
cnn_102_sent1,CNN,worker_3,1
cnn_102_sent2,CNN,worker_93,1
cnn_102_sent2,CNN,worker_115,1
cnn_102_sent2,CNN,worker_3,1
cnn_102_sent3,CNN,worker_93,1
cnn_102_sent3,CNN,worker_115,0
cnn_102_sent3,CNN,worker_3,0
cnn_103_sent0,CNN,worker_3,1
cnn_103_sent0,CNN,worker_112,1
cnn_103_sent0,CNN,worker_25,1
cnn_103_sent1,CNN,worker_3,1
cnn_103_sent1,CNN,worker_112,1
cnn_103_sent1,CNN,worker_25,1
cnn_103_sent2,CNN,worker_3,0
cnn_103_sent2,CNN,worker_112,0
cnn_103_sent2,CNN,worker_25,0
cnn_104_sent0,CNN,worker_95,1
cnn_104_sent0,CNN,worker_105,1
cnn_104_sent0,CNN,worker_3,0
cnn_104_sent1,CNN,worker_95,1
cnn_104_sent1,CNN,worker_105,1
cnn_104_sent1,CNN,worker_3,1
cnn_104_sent2,CNN,worker_95,1
cnn_104_sent2,CNN,worker_105,1
cnn_104_sent2,CNN,worker_3,1
cnn_105_sent0,CNN,worker_0,1
cnn_105_sent0,CNN,worker_25,0
cnn_105_sent0,CNN,worker_102,0
cnn_105_sent1,CNN,worker_0,1
cnn_105_sent1,CNN,worker_25,1
cnn_105_sent1,CNN,worker_102,1
cnn_105_sent2,CNN,worker_0,1
cnn_105_sent2,CNN,worker_25,1
cnn_105_sent2,CNN,worker_102,1
cnn_106_sent0,CNN,worker_98,1
cnn_106_sent0,CNN,worker_106,1
cnn_106_sent0,CNN,worker_104,1
cnn_106_sent1,CNN,worker_98,0
cnn_106_sent1,CNN,worker_106,0
cnn_106_sent1,CNN,worker_104,0
cnn_106_sent2,CNN,worker_98,1
cnn_106_sent2,CNN,worker_106,1
cnn_106_sent2,CNN,worker_104,1
cnn_107_sent0,CNN,worker_25,1
cnn_107_sent0,CNN,worker_110,1
cnn_107_sent0,CNN,worker_0,1
cnn_107_sent1,CNN,worker_25,0
cnn_107_sent1,CNN,worker_110,1
cnn_107_sent1,CNN,worker_0,1
cnn_107_sent2,CNN,worker_25,0
cnn_107_sent2,CNN,worker_110,1
cnn_107_sent2,CNN,worker_0,1
cnn_108_sent0,CNN,worker_99,1
cnn_108_sent0,CNN,worker_102,0
cnn_108_sent0,CNN,worker_3,1
cnn_108_sent1,CNN,worker_99,1
cnn_108_sent1,CNN,worker_102,1
cnn_108_sent1,CNN,worker_3,1
cnn_108_sent2,CNN,worker_99,0
cnn_108_sent2,CNN,worker_102,0
cnn_108_sent2,CNN,worker_3,0
cnn_109_sent0,CNN,worker_100,0
cnn_109_sent0,CNN,worker_3,0
cnn_109_sent0,CNN,worker_0,1
cnn_109_sent1,CNN,worker_100,1
cnn_109_sent1,CNN,worker_3,0
cnn_109_sent1,CNN,worker_0,1
cnn_109_sent2,CNN,worker_100,0
cnn_109_sent2,CNN,worker_3,0
cnn_109_sent2,CNN,worker_0,0
cnn_110_sent0,CNN,worker_71,0
cnn_110_sent0,CNN,worker_0,1
cnn_110_sent0,CNN,worker_94,1
cnn_110_sent1,CNN,worker_71,1
cnn_110_sent1,CNN,worker_0,1
cnn_110_sent1,CNN,worker_94,1
cnn_110_sent2,CNN,worker_71,1
cnn_110_sent2,CNN,worker_0,0
cnn_110_sent2,CNN,worker_94,1
cnn_110_sent3,CNN,worker_71,0
cnn_110_sent3,CNN,worker_0,1
cnn_110_sent3,CNN,worker_94,1
cnn_111_sent0,CNN,worker_102,0
cnn_111_sent0,CNN,worker_71,0
cnn_111_sent0,CNN,worker_27,1
cnn_111_sent1,CNN,worker_102,1
cnn_111_sent1,CNN,worker_71,1
cnn_111_sent1,CNN,worker_27,1
cnn_111_sent2,CNN,worker_102,0
cnn_111_sent2,CNN,worker_71,0
cnn_111_sent2,CNN,worker_27,0
cnn_112_sent0,CNN,worker_39,1
cnn_112_sent0,CNN,worker_25,1
cnn_112_sent0,CNN,worker_71,1
cnn_112_sent1,CNN,worker_39,1
cnn_112_sent1,CNN,worker_25,1
cnn_112_sent1,CNN,worker_71,1
cnn_112_sent2,CNN,worker_39,1
cnn_112_sent2,CNN,worker_25,1
cnn_112_sent2,CNN,worker_71,1
cnn_113_sent0,CNN,worker_84,1
cnn_113_sent0,CNN,worker_114,1
cnn_113_sent0,CNN,worker_0,1
cnn_113_sent1,CNN,worker_84,0
cnn_113_sent1,CNN,worker_114,0
cnn_113_sent1,CNN,worker_0,1
cnn_113_sent2,CNN,worker_84,0
cnn_113_sent2,CNN,worker_114,1
cnn_113_sent2,CNN,worker_0,0
cnn_114_sent0,CNN,worker_25,1
cnn_114_sent0,CNN,worker_0,1
cnn_114_sent0,CNN,worker_3,0
cnn_114_sent1,CNN,worker_25,0
cnn_114_sent1,CNN,worker_0,1
cnn_114_sent1,CNN,worker_3,0
cnn_114_sent2,CNN,worker_25,1
cnn_114_sent2,CNN,worker_0,1
cnn_114_sent2,CNN,worker_3,1
cnn_115_sent0,CNN,worker_103,0
cnn_115_sent0,CNN,worker_71,0
cnn_115_sent0,CNN,worker_108,0
cnn_115_sent1,CNN,worker_103,0
cnn_115_sent1,CNN,worker_71,0
cnn_115_sent1,CNN,worker_108,0
cnn_115_sent2,CNN,worker_103,0
cnn_115_sent2,CNN,worker_71,0
cnn_115_sent2,CNN,worker_108,0
cnn_116_sent0,CNN,worker_104,1
cnn_116_sent0,CNN,worker_39,0
cnn_116_sent0,CNN,worker_0,1
cnn_116_sent1,CNN,worker_104,1
cnn_116_sent1,CNN,worker_39,1
cnn_116_sent1,CNN,worker_0,1
cnn_116_sent2,CNN,worker_104,0
cnn_116_sent2,CNN,worker_39,0
cnn_116_sent2,CNN,worker_0,1
cnn_117_sent0,CNN,worker_94,1
cnn_117_sent0,CNN,worker_113,1
cnn_117_sent0,CNN,worker_3,1
cnn_117_sent1,CNN,worker_94,0
cnn_117_sent1,CNN,worker_113,1
cnn_117_sent1,CNN,worker_3,0
cnn_117_sent2,CNN,worker_94,1
cnn_117_sent2,CNN,worker_113,1
cnn_117_sent2,CNN,worker_3,1
cnn_118_sent0,CNN,worker_107,0
cnn_118_sent0,CNN,worker_101,0
cnn_118_sent0,CNN,worker_71,1
cnn_118_sent1,CNN,worker_107,0
cnn_118_sent1,CNN,worker_101,0
cnn_118_sent1,CNN,worker_71,0
cnn_118_sent2,CNN,worker_107,0
cnn_118_sent2,CNN,worker_101,0
cnn_118_sent2,CNN,worker_71,0
cnn_119_sent0,CNN,worker_0,1
cnn_119_sent0,CNN,worker_25,1
cnn_119_sent0,CNN,worker_3,1
cnn_119_sent1,CNN,worker_0,1
cnn_119_sent1,CNN,worker_25,1
cnn_119_sent1,CNN,worker_3,1
cnn_119_sent2,CNN,worker_0,0
cnn_119_sent2,CNN,worker_25,0
cnn_119_sent2,CNN,worker_3,0
cnn_119_sent3,CNN,worker_0,1
cnn_119_sent3,CNN,worker_25,1
cnn_119_sent3,CNN,worker_3,0
cnn_120_sent0,CNN,worker_102,1
cnn_120_sent0,CNN,worker_3,0
cnn_120_sent0,CNN,worker_116,1
cnn_120_sent1,CNN,worker_102,1
cnn_120_sent1,CNN,worker_3,1
cnn_120_sent1,CNN,worker_116,1
cnn_120_sent2,CNN,worker_102,1
cnn_120_sent2,CNN,worker_3,1
cnn_120_sent2,CNN,worker_116,1
cnn_121_sent0,CNN,worker_87,1
cnn_121_sent0,CNN,worker_71,1
cnn_121_sent0,CNN,worker_3,1
cnn_121_sent1,CNN,worker_87,1
cnn_121_sent1,CNN,worker_71,1
cnn_121_sent1,CNN,worker_3,0
cnn_121_sent2,CNN,worker_87,1
cnn_121_sent2,CNN,worker_71,0
cnn_121_sent2,CNN,worker_3,0
cnn_122_sent0,CNN,worker_0,1
cnn_122_sent0,CNN,worker_25,0
cnn_122_sent0,CNN,worker_3,0
cnn_122_sent1,CNN,worker_0,1
cnn_122_sent1,CNN,worker_25,1
cnn_122_sent1,CNN,worker_3,0
cnn_122_sent2,CNN,worker_0,1
cnn_122_sent2,CNN,worker_25,1
cnn_122_sent2,CNN,worker_3,1
cnn_123_sent0,CNN,worker_104,1
cnn_123_sent0,CNN,worker_0,1
cnn_123_sent0,CNN,worker_66,0
cnn_123_sent1,CNN,worker_104,1
cnn_123_sent1,CNN,worker_0,1
cnn_123_sent1,CNN,worker_66,1
cnn_123_sent2,CNN,worker_104,0
cnn_123_sent2,CNN,worker_0,0
cnn_123_sent2,CNN,worker_66,0
cnn_124_sent0,CNN,worker_109,1
cnn_124_sent0,CNN,worker_0,1
cnn_124_sent0,CNN,worker_116,1
cnn_124_sent1,CNN,worker_109,1
cnn_124_sent1,CNN,worker_0,1
cnn_124_sent1,CNN,worker_116,0
cnn_124_sent2,CNN,worker_109,1
cnn_124_sent2,CNN,worker_0,1
cnn_124_sent2,CNN,worker_116,1
cnn_125_sent0,CNN,worker_71,0
cnn_125_sent0,CNN,worker_0,1
cnn_125_sent0,CNN,worker_116,1
cnn_125_sent1,CNN,worker_71,1
cnn_125_sent1,CNN,worker_0,1
cnn_125_sent1,CNN,worker_116,1
cnn_125_sent2,CNN,worker_71,0
cnn_125_sent2,CNN,worker_0,1
cnn_125_sent2,CNN,worker_116,1
cnn_126_sent0,CNN,worker_94,1
cnn_126_sent0,CNN,worker_25,1
cnn_126_sent0,CNN,worker_0,1
cnn_126_sent1,CNN,worker_94,1
cnn_126_sent1,CNN,worker_25,1
cnn_126_sent1,CNN,worker_0,1
cnn_126_sent2,CNN,worker_94,1
cnn_126_sent2,CNN,worker_25,0
cnn_126_sent2,CNN,worker_0,1
cnn_127_sent0,CNN,worker_111,1
cnn_127_sent0,CNN,worker_39,1
cnn_127_sent0,CNN,worker_10,1
cnn_127_sent1,CNN,worker_111,0
cnn_127_sent1,CNN,worker_39,1
cnn_127_sent1,CNN,worker_10,1
cnn_127_sent2,CNN,worker_111,1
cnn_127_sent2,CNN,worker_39,1
cnn_127_sent2,CNN,worker_10,1
cnn_128_sent0,CNN,worker_39,1
cnn_128_sent0,CNN,worker_65,1
cnn_128_sent0,CNN,worker_0,1
cnn_128_sent1,CNN,worker_39,0
cnn_128_sent1,CNN,worker_65,0
cnn_128_sent1,CNN,worker_0,0
cnn_128_sent2,CNN,worker_39,0
cnn_128_sent2,CNN,worker_65,1
cnn_128_sent2,CNN,worker_0,0
cnn_129_sent0,CNN,worker_102,1
cnn_129_sent0,CNN,worker_116,0
cnn_129_sent0,CNN,worker_28,0
cnn_129_sent1,CNN,worker_102,1
cnn_129_sent1,CNN,worker_116,1
cnn_129_sent1,CNN,worker_28,1
cnn_129_sent2,CNN,worker_102,0
cnn_129_sent2,CNN,worker_116,0
cnn_129_sent2,CNN,worker_28,0
cnn_130_sent0,CNN,worker_92,1
cnn_130_sent0,CNN,worker_102,1
cnn_130_sent0,CNN,worker_137,1
cnn_130_sent1,CNN,worker_92,1
cnn_130_sent1,CNN,worker_102,1
cnn_130_sent1,CNN,worker_137,1
cnn_130_sent2,CNN,worker_92,1
cnn_130_sent2,CNN,worker_102,0
cnn_130_sent2,CNN,worker_137,0
cnn_131_sent0,CNN,worker_48,1
cnn_131_sent0,CNN,worker_93,1
cnn_131_sent0,CNN,worker_80,1
cnn_131_sent1,CNN,worker_48,1
cnn_131_sent1,CNN,worker_93,1
cnn_131_sent1,CNN,worker_80,1
cnn_131_sent2,CNN,worker_48,1
cnn_131_sent2,CNN,worker_93,1
cnn_131_sent2,CNN,worker_80,1
cnn_132_sent0,CNN,worker_106,1
cnn_132_sent0,CNN,worker_87,1
cnn_132_sent0,CNN,worker_45,1
cnn_132_sent1,CNN,worker_106,1
cnn_132_sent1,CNN,worker_87,1
cnn_132_sent1,CNN,worker_45,0
cnn_132_sent2,CNN,worker_106,1
cnn_132_sent2,CNN,worker_87,1
cnn_132_sent2,CNN,worker_45,1
cnn_133_sent0,CNN,worker_118,1
cnn_133_sent0,CNN,worker_120,1
cnn_133_sent0,CNN,worker_87,1
cnn_133_sent1,CNN,worker_118,1
cnn_133_sent1,CNN,worker_120,1
cnn_133_sent1,CNN,worker_87,1
cnn_133_sent2,CNN,worker_118,1
cnn_133_sent2,CNN,worker_120,1
cnn_133_sent2,CNN,worker_87,1
cnn_134_sent0,CNN,worker_119,1
cnn_134_sent0,CNN,worker_6,1
cnn_134_sent0,CNN,worker_80,1
cnn_134_sent1,CNN,worker_119,0
cnn_134_sent1,CNN,worker_6,0
cnn_134_sent1,CNN,worker_80,1
cnn_134_sent2,CNN,worker_119,1
cnn_134_sent2,CNN,worker_6,0
cnn_134_sent2,CNN,worker_80,1
cnn_135_sent0,CNN,worker_120,1
cnn_135_sent0,CNN,worker_102,1
cnn_135_sent0,CNN,worker_139,1
cnn_135_sent1,CNN,worker_120,1
cnn_135_sent1,CNN,worker_102,1
cnn_135_sent1,CNN,worker_139,1
cnn_135_sent2,CNN,worker_120,0
cnn_135_sent2,CNN,worker_102,1
cnn_135_sent2,CNN,worker_139,1
cnn_136_sent0,CNN,worker_37,1
cnn_136_sent0,CNN,worker_138,1
cnn_136_sent0,CNN,worker_80,1
cnn_136_sent1,CNN,worker_37,1
cnn_136_sent1,CNN,worker_138,1
cnn_136_sent1,CNN,worker_80,1
cnn_136_sent2,CNN,worker_37,0
cnn_136_sent2,CNN,worker_138,0
cnn_136_sent2,CNN,worker_80,1
cnn_137_sent0,CNN,worker_121,1
cnn_137_sent0,CNN,worker_79,1
cnn_137_sent0,CNN,worker_3,0
cnn_137_sent1,CNN,worker_121,0
cnn_137_sent1,CNN,worker_79,0
cnn_137_sent1,CNN,worker_3,0
cnn_137_sent2,CNN,worker_121,0
cnn_137_sent2,CNN,worker_79,1
cnn_137_sent2,CNN,worker_3,0
cnn_138_sent0,CNN,worker_3,1
cnn_138_sent0,CNN,worker_129,1
cnn_138_sent0,CNN,worker_56,1
cnn_138_sent1,CNN,worker_3,0
cnn_138_sent1,CNN,worker_129,1
cnn_138_sent1,CNN,worker_56,1
cnn_138_sent2,CNN,worker_3,1
cnn_138_sent2,CNN,worker_129,1
cnn_138_sent2,CNN,worker_56,1
cnn_139_sent0,CNN,worker_120,0
cnn_139_sent0,CNN,worker_125,1
cnn_139_sent0,CNN,worker_6,1
cnn_139_sent1,CNN,worker_120,1
cnn_139_sent1,CNN,worker_125,0
cnn_139_sent1,CNN,worker_6,0
cnn_139_sent2,CNN,worker_120,0
cnn_139_sent2,CNN,worker_125,0
cnn_139_sent2,CNN,worker_6,0
cnn_140_sent0,CNN,worker_122,1
cnn_140_sent0,CNN,worker_131,1
cnn_140_sent0,CNN,worker_120,1
cnn_140_sent1,CNN,worker_122,1
cnn_140_sent1,CNN,worker_131,0
cnn_140_sent1,CNN,worker_120,1
cnn_140_sent2,CNN,worker_122,1
cnn_140_sent2,CNN,worker_131,0
cnn_140_sent2,CNN,worker_120,1
cnn_141_sent0,CNN,worker_81,1
cnn_141_sent0,CNN,worker_10,1
cnn_141_sent0,CNN,worker_87,1
cnn_141_sent1,CNN,worker_81,1
cnn_141_sent1,CNN,worker_10,1
cnn_141_sent1,CNN,worker_87,1
cnn_141_sent2,CNN,worker_81,1
cnn_141_sent2,CNN,worker_10,1
cnn_141_sent2,CNN,worker_87,1
cnn_142_sent0,CNN,worker_124,1
cnn_142_sent0,CNN,worker_102,1
cnn_142_sent0,CNN,worker_120,1
cnn_142_sent1,CNN,worker_124,1
cnn_142_sent1,CNN,worker_102,1
cnn_142_sent1,CNN,worker_120,1
cnn_142_sent2,CNN,worker_124,1
cnn_142_sent2,CNN,worker_102,1
cnn_142_sent2,CNN,worker_120,1
cnn_143_sent0,CNN,worker_126,1
cnn_143_sent0,CNN,worker_120,1
cnn_143_sent0,CNN,worker_137,0
cnn_143_sent1,CNN,worker_126,0
cnn_143_sent1,CNN,worker_120,1
cnn_143_sent1,CNN,worker_137,0
cnn_143_sent2,CNN,worker_126,0
cnn_143_sent2,CNN,worker_120,1
cnn_143_sent2,CNN,worker_137,0
cnn_144_sent0,CNN,worker_61,1
cnn_144_sent0,CNN,worker_4,1
cnn_144_sent0,CNN,worker_80,1
cnn_144_sent1,CNN,worker_61,1
cnn_144_sent1,CNN,worker_4,1
cnn_144_sent1,CNN,worker_80,1
cnn_144_sent2,CNN,worker_61,1
cnn_144_sent2,CNN,worker_4,0
cnn_144_sent2,CNN,worker_80,1
cnn_145_sent0,CNN,worker_87,1
cnn_145_sent0,CNN,worker_80,1
cnn_145_sent0,CNN,worker_120,1
cnn_145_sent1,CNN,worker_87,1
cnn_145_sent1,CNN,worker_80,1
cnn_145_sent1,CNN,worker_120,1
cnn_145_sent2,CNN,worker_87,1
cnn_145_sent2,CNN,worker_80,1
cnn_145_sent2,CNN,worker_120,1
cnn_146_sent0,CNN,worker_120,1
cnn_146_sent0,CNN,worker_6,1
cnn_146_sent0,CNN,worker_45,0
cnn_146_sent1,CNN,worker_120,1
cnn_146_sent1,CNN,worker_6,1
cnn_146_sent1,CNN,worker_45,1
cnn_146_sent2,CNN,worker_120,1
cnn_146_sent2,CNN,worker_6,1
cnn_146_sent2,CNN,worker_45,1
cnn_147_sent0,CNN,worker_3,0
cnn_147_sent0,CNN,worker_120,1
cnn_147_sent0,CNN,worker_80,1
cnn_147_sent1,CNN,worker_3,0
