item_id,agent_id,annotator_id,label
mhs_36447,2,7992,2
mhs_36447,2,8436,2
mhs_36447,2,912,2
mhs_27528,2,1772,0
mhs_27528,2,351,0
mhs_27528,2,7222,0
mhs_27528,2,7383,0
mhs_27528,2,8983,0
mhs_24071,2,10836,2
mhs_24071,2,1147,2
mhs_24071,2,1772,2
mhs_24071,2,8166,2
mhs_24071,2,8983,2
mhs_27206,2,1296,0
mhs_27206,2,2372,0
mhs_27206,2,7128,0
mhs_27206,2,8947,0
mhs_27206,2,9854,0
mhs_26233,2,10238,2
mhs_26233,2,297,2
mhs_26233,2,4380,2
mhs_26233,2,6492,2
mhs_26233,2,6873,2
mhs_20661,2,10731,0
mhs_20661,2,5954,0
mhs_20661,2,6351,0
mhs_20661,2,6359,0
mhs_20661,2,8728,0
mhs_38385,2,2456,0
mhs_38385,2,2860,0
mhs_38385,2,6329,0
mhs_38385,2,9117,0
mhs_38385,2,9886,0
mhs_22309,2,2065,2
mhs_22309,2,347,2
mhs_22309,2,5834,2
mhs_22309,2,6095,2
mhs_22309,2,8979,2
mhs_22253,2,2534,0
mhs_22253,2,4129,0
mhs_22253,2,474,0
mhs_22253,2,6584,0
mhs_22253,2,8355,0
mhs_20235,2,2411,1
mhs_20235,2,3520,1
mhs_20235,2,7350,1
mhs_20235,2,9450,1
mhs_20235,2,9464,1
mhs_28712,2,2451,2
mhs_28712,2,2875,2
mhs_28712,2,3191,2
mhs_28712,2,4165,2
mhs_28712,2,7793,2
mhs_23081,2,3353,2
mhs_23081,2,3793,2
mhs_23081,2,5014,2
mhs_23081,2,6786,2
mhs_23081,2,8181,2
mhs_22973,2,3627,2
mhs_22973,2,3643,2
mhs_22973,2,5341,2
mhs_22973,2,5701,2
mhs_22973,2,9411,2
mhs_34352,2,3911,2
mhs_34352,2,4485,2
mhs_34352,2,6489,2
mhs_34352,2,72,2
mhs_34352,2,9185,2
mhs_24361,2,1587,0
mhs_24361,2,2534,0
mhs_24361,2,474,0
mhs_24361,2,6584,0
mhs_24361,2,8355,0
mhs_32656,2,2456,2
mhs_32656,2,2860,2
mhs_32656,2,6329,2
mhs_32656,2,9117,2
mhs_32656,2,9886,2
mhs_22704,2,3757,0
mhs_22704,2,5012,0
mhs_22704,2,5790,0
mhs_22704,2,6341,0
mhs_22704,2,9983,0
mhs_34258,2,3098,2
mhs_34258,2,5223,2
mhs_34258,2,6976,2
mhs_34258,2,9622,2
mhs_34258,2,9895,2
mhs_30530,2,10173,2
mhs_30530,2,10558,2
mhs_30530,2,694,2
mhs_30530,2,9231,2
mhs_30530,2,9896,2
mhs_36000,2,11131,0
mhs_36000,2,6031,0
mhs_36000,2,7671,0
mhs_36000,2,8436,0
mhs_36000,2,912,0
mhs_21005,2,1320,0
mhs_21005,2,4380,0
mhs_21005,2,6492,0
mhs_21005,2,6870,0
mhs_21005,2,6873,0
mhs_33448,2,1873,0
mhs_33448,2,2712,0
mhs_33448,2,3116,0
mhs_33448,2,5809,0
mhs_33448,2,7017,0
mhs_45648,3,1147,0
mhs_45648,3,1772,0
mhs_45648,3,351,0
mhs_45648,3,7222,0
mhs_45648,3,7383,0
mhs_47777,3,10560,0
mhs_47777,3,10873,0
mhs_47777,3,6008,0
mhs_47777,3,7391,0
mhs_47777,3,9099,0
mhs_49143,3,1296,0
mhs_49143,3,2372,0
mhs_49143,3,7128,0
mhs_49143,3,8947,0
mhs_49143,3,9454,0
mhs_45499,3,3911,2
mhs_45499,3,4485,2
mhs_45499,3,6489,2
mhs_45499,3,72,2
mhs_45499,3,9185,2
mhs_45279,3,291,2
mhs_45279,3,5272,2
mhs_45279,3,6889,2
mhs_45279,3,9312,2
mhs_45279,3,9434,2
mhs_43347,3,2534,2
mhs_43347,3,4129,2
mhs_43347,3,474,2
mhs_43347,3,7466,2
mhs_43347,3,836,2
mhs_41631,3,11131,0
mhs_41631,3,6031,0
mhs_41631,3,7671,0
mhs_41631,3,8436,0
mhs_41631,3,912,0
mhs_44353,3,10485,2
mhs_44353,3,2519,2
mhs_44353,3,2632,2
mhs_44353,3,3985,2
mhs_44353,3,6094,2
mhs_40862,3,10042,1
mhs_40862,3,10212,1
mhs_40862,3,10874,1
mhs_40862,3,5739,1
mhs_40862,3,862,1
mhs_42085,3,10077,0
mhs_42085,3,10223,0
mhs_42085,3,2140,0
mhs_42085,3,3846,0
mhs_42085,3,9259,0
mhs_42491,3,10588,0
mhs_42491,3,10658,0
mhs_42491,3,1299,0
mhs_42491,3,4546,0
mhs_42491,3,8402,0
mhs_43549,3,1671,2
mhs_43549,3,2158,2
mhs_43549,3,4090,2
mhs_43549,3,4656,2
mhs_43549,3,792,2
mhs_44650,3,2893,2
mhs_44650,3,4670,2
mhs_44650,3,4930,2
mhs_44650,3,5493,2
mhs_44650,3,9626,2
mhs_44280,3,2456,1
mhs_44280,3,2860,1
mhs_44280,3,5034,1
mhs_44280,3,6329,1
mhs_44280,3,9117,1
mhs_47922,3,3830,1
mhs_47922,3,4755,1
mhs_47922,3,7501,1
mhs_47922,3,8363,1
mhs_47922,3,84,1
mhs_46177,3,6031,0
mhs_46177,3,7671,0
mhs_46177,3,7992,0
mhs_46177,3,8436,0
mhs_46177,3,912,0
mhs_41452,3,10297,0
mhs_41452,3,2548,0
mhs_41452,3,2613,0
mhs_41452,3,5961,0
mhs_41452,3,9581,0
mhs_44781,3,3171,2
mhs_44781,3,446,2
mhs_44781,3,7012,2
mhs_44781,3,7937,2
mhs_44781,3,9576,2
mhs_43108,3,2524,0
mhs_43108,3,5290,0
mhs_43108,3,5653,0
mhs_43108,3,7408,0
mhs_43108,3,7951,0
mhs_42558,3,10077,2
mhs_42558,3,10223,2
mhs_42558,3,3846,2
mhs_42558,3,7463,2
mhs_42558,3,9259,2
mhs_50053,3,2065,2
mhs_50053,3,347,2
mhs_50053,3,5834,2
mhs_50053,3,6997,2
mhs_50053,3,8979,2
mhs_46653,3,2149,1
mhs_46653,3,4315,1
mhs_46653,3,5812,1
mhs_46653,3,626,1
mhs_46653,3,7942,1
mhs_43148,3,3322,2
mhs_43148,3,3872,2
mhs_43148,3,8519,2
mhs_43148,3,9151,2
mhs_43148,3,9295,2
mhs_43803,3,10485,0
mhs_43803,3,2519,0
mhs_43803,3,2632,0
mhs_43803,3,3985,0
mhs_43803,3,6094,0
mhs_45886,3,10658,0
mhs_45886,3,1299,0
mhs_45886,3,4546,0
mhs_45886,3,6878,0
mhs_45886,3,8402,0
mhs_42330,3,10077,1
mhs_42330,3,10223,1
mhs_42330,3,2140,1
mhs_42330,3,3846,1
mhs_42330,3,9259,1
mhs_45324,3,4905,1
mhs_45324,3,4968,1
mhs_45324,3,5598,1
mhs_45324,3,7156,1
mhs_45324,3,8229,1
mhs_45496,3,2990,0
mhs_45496,3,3104,0
mhs_45496,3,3898,0
mhs_45496,3,4144,0
mhs_45496,3,5541,0
mhs_45464,3,1803,2
mhs_45464,3,5228,2
mhs_45464,3,5653,2
mhs_45464,3,7408,2
mhs_45464,3,7951,2
mhs_47136,3,1671,1
mhs_47136,3,2158,1
mhs_47136,3,4090,1
mhs_47136,3,4656,1
mhs_47136,3,792,1
mhs_45387,3,10505,2
mhs_45387,3,10538,2
mhs_45387,3,1256,2
mhs_45387,3,2196,2
mhs_45387,3,8746,2
mhs_46079,3,11,0
mhs_46079,3,3462,0
mhs_46079,3,3559,0
mhs_46079,3,5929,0
mhs_46079,3,9974,0
mhs_45753,3,3590,0
mhs_45753,3,3830,0
mhs_45753,3,4755,0
mhs_45753,3,8363,0
mhs_45753,3,9651,0
mhs_43967,3,10731,0
mhs_43967,3,5954,0
mhs_43967,3,6351,0
mhs_43967,3,6359,0
mhs_43967,3,8728,0
mhs_47450,3,291,0
mhs_47450,3,5272,0
mhs_47450,3,6889,0
mhs_47450,3,9312,0
mhs_47450,3,9434,0
mhs_42571,3,3431,0
mhs_42571,3,4670,0
mhs_42571,3,6358,0
mhs_42571,3,7945,0
mhs_42571,3,9626,0
mhs_47636,3,10621,2
mhs_47636,3,5109,2
mhs_47636,3,698,2
mhs_47636,3,811,2
mhs_47636,3,895,2
mhs_43618,3,10534,0
mhs_43618,3,2372,0
mhs_43618,3,7128,0
mhs_43618,3,8947,0
mhs_43618,3,9854,0
mhs_48244,3,1432,2
mhs_48244,3,1705,2
mhs_48244,3,2024,2
mhs_48244,3,5562,2
mhs_48244,3,8260,2
mhs_40492,3,10063,1
mhs_40492,3,10541,1
mhs_40492,3,5579,1
mhs_40492,3,715,1
mhs_40492,3,8993,1
mhs_49529,3,10352,1
mhs_49529,3,2098,1
mhs_49529,3,3075,1
mhs_49529,3,3520,1
mhs_49529,3,7350,1
mhs_43243,3,10025,1
mhs_43243,3,1708,1
mhs_43243,3,2249,1
mhs_43243,3,3585,1
mhs_43243,3,5990,1
mhs_44911,3,3291,2
mhs_44911,3,5655,2
mhs_44911,3,7251,2
mhs_44911,3,7915,2
mhs_44911,3,9682,2
mhs_45751,3,10077,2
mhs_45751,3,10223,2
mhs_45751,3,3846,2
mhs_45751,3,7463,2
mhs_45751,3,9259,2
mhs_44493,3,1671,0
mhs_44493,3,4090,0
mhs_44493,3,415,0
mhs_44493,3,4656,0
mhs_44493,3,478,0
mhs_47936,3,1873,0
mhs_47936,3,2712,0
mhs_47936,3,3116,0
mhs_47936,3,5809,0
mhs_47936,3,6330,0
mhs_46913,3,10077,0
mhs_46913,3,10223,0
mhs_46913,3,2140,0
mhs_46913,3,3846,0
mhs_46913,3,9259,0
mhs_48258,3,1671,2
mhs_48258,3,2158,2
mhs_48258,3,4090,2
mhs_48258,3,415,2
mhs_48258,3,4656,2
mhs_46099,3,1671,0
mhs_46099,3,2158,0
mhs_46099,3,4090,0
mhs_46099,3,4656,0
mhs_46099,3,792,0
mhs_43458,3,10731,0
mhs_43458,3,4246,0
mhs_43458,3,6351,0
mhs_43458,3,6359,0
mhs_43458,3,8728,0
mhs_44395,3,10150,2
mhs_44395,3,2249,2
mhs_44395,3,3585,2
mhs_44395,3,5990,2
mhs_44395,3,6003,2
mhs_46900,3,10297,2
mhs_46900,3,2548,2
mhs_46900,3,2613,2
mhs_46900,3,5961,2
mhs_46900,3,9581,2
mhs_49021,3,1147,1
mhs_49021,3,351,1
mhs_49021,3,7222,1
mhs_49021,3,7383,1
mhs_49021,3,8983,1
mhs_42663,3,10886,0
mhs_42663,3,2889,0
mhs_42663,3,3767,0
mhs_42663,3,7121,0
mhs_42663,3,855,0
mhs_48215,3,2534,0
mhs_48215,3,4129,0
mhs_48215,3,474,0
mhs_48215,3,6584,0
mhs_48215,3,836,0
mhs_48002,3,1320,0
mhs_48002,3,297,0
mhs_48002,3,4380,0
mhs_48002,3,6492,0
mhs_48002,3,6873,0
mhs_45579,3,10505,1
mhs_45579,3,10538,1
mhs_45579,3,1256,1
mhs_45579,3,2196,1
mhs_45579,3,2271,1
mhs_49815,3,10042,1
mhs_49815,3,10874,1
mhs_49815,3,2610,1
mhs_49815,3,3146,1
mhs_49815,3,495,1
mhs_47793,3,1147,0
mhs_47793,3,1772,0
mhs_47793,3,351,0
mhs_47793,3,7222,0
mhs_47793,3,7383,0
