item_id,majority_vote_label,score
cnn_95_sent2_CNN,0,0.0
cnn_96_sent0_CNN,1,1.0
cnn_96_sent1_CNN,0,0.0
cnn_96_sent2_CNN,1,1.0
cnn_97_sent0_CNN,1,1.0
cnn_97_sent1_CNN,1,1.0
cnn_97_sent2_CNN,1,1.0
cnn_98_sent0_CNN,1,1.0
cnn_98_sent1_CNN,1,1.0
cnn_98_sent2_CNN,1,1.0
cnn_99_sent0_CNN,0,0.0
cnn_99_sent1_CNN,0,0.0
cnn_99_sent2_CNN,1,1.0
cnn_9_sent0_CNN,1,1.0
cnn_9_sent1_CNN,1,1.0
cnn_9_sent2_CNN,1,1.0
xsum_100_sent0_XSUM,0,0.0
xsum_101_sent0_XSUM,0,0.0
xsum_102_sent0_XSUM,0,0.0
xsum_103_sent0_XSUM,0,0.0
xsum_104_sent0_XSUM,0,0.0
xsum_105_sent0_XSUM,0,0.0
xsum_106_sent0_XSUM,0,0.0
xsum_107_sent0_XSUM,1,1.0
xsum_108_sent0_XSUM,0,0.0
xsum_109_sent0_XSUM,0,0.0
xsum_10_sent0_XSUM,1,1.0
xsum_110_sent0_XSUM,1,1.0
xsum_111_sent0_XSUM,1,1.0
xsum_112_sent0_XSUM,1,1.0
xsum_113_sent0_XSUM,1,1.0
xsum_114_sent0_XSUM,0,0.0
xsum_115_sent0_XSUM,1,1.0
xsum_116_sent0_XSUM,1,1.0
xsum_117_sent0_XSUM,0,0.0
xsum_118_sent0_XSUM,1,1.0
xsum_119_sent0_XSUM,0,0.0
xsum_11_sent0_XSUM,1,1.0
xsum_120_sent0_XSUM,1,1.0
xsum_121_sent0_XSUM,1,1.0
xsum_122_sent0_XSUM,0,0.0
xsum_123_sent0_XSUM,1,1.0
xsum_124_sent0_XSUM,0,0.0
xsum_125_sent0_XSUM,1,1.0
xsum_126_sent0_XSUM,0,0.0
xsum_127_sent0_XSUM,1,1.0
xsum_128_sent0_XSUM,0,0.0
xsum_129_sent0_XSUM,1,1.0
xsum_12_sent0_XSUM,0,0.0
xsum_130_sent0_XSUM,1,1.0
xsum_131_sent0_XSUM,0,0.0
xsum_132_sent0_XSUM,0,0.0
xsum_133_sent0_XSUM,0,0.0
xsum_134_sent0_XSUM,0,0.0
xsum_135_sent0_XSUM,0,0.0
xsum_136_sent0_XSUM,1,1.0
xsum_137_sent0_XSUM,1,1.0
xsum_138_sent0_XSUM,1,1.0
xsum_139_sent0_XSUM,0,0.0
xsum_13_sent0_XSUM,1,1.0
xsum_140_sent0_XSUM,1,1.0
xsum_141_sent0_XSUM,0,0.0
xsum_142_sent0_XSUM,0,0.0
xsum_143_sent0_XSUM,1,1.0
xsum_144_sent0_XSUM,1,1.0
xsum_145_sent0_XSUM,0,0.0
xsum_146_sent0_XSUM,0,0.0
xsum_147_sent0_XSUM,0,0.0
xsum_148_sent0_XSUM,1,1.0
xsum_149_sent0_XSUM,1,1.0
xsum_14_sent0_XSUM,1,1.0
xsum_150_sent0_XSUM,0,0.0
xsum_151_sent0_XSUM,0,0.0
xsum_152_sent0_XSUM,0,0.0
xsum_153_sent0_XSUM,1,1.0
xsum_154_sent0_XSUM,0,0.0
xsum_155_sent0_XSUM,1,1.0
xsum_156_sent0_XSUM,0,0.0
xsum_157_sent0_XSUM,0,0.0
xsum_158_sent0_XSUM,0,0.0
xsum_159_sent0_XSUM,0,0.0
xsum_15_sent0_XSUM,0,0.0
xsum_160_sent0_XSUM,0,0.0
xsum_161_sent0_XSUM,0,0.0
xsum_162_sent0_XSUM,1,1.0
xsum_163_sent0_XSUM,1,1.0
xsum_164_sent0_XSUM,0,0.0
xsum_165_sent0_XSUM,1,1.0
xsum_166_sent0_XSUM,1,1.0
xsum_167_sent0_XSUM,0,0.0
xsum_168_sent0_XSUM,1,1.0
xsum_169_sent0_XSUM,1,1.0
xsum_16_sent0_XSUM,1,1.0
xsum_170_sent0_XSUM,1,1.0
xsum_171_sent0_XSUM,0,0.0
xsum_172_sent0_XSUM,1,1.0
xsum_173_sent0_XSUM,0,0.0
xsum_174_sent0_XSUM,0,0.0
xsum_175_sent0_XSUM,1,1.0
xsum_176_sent0_XSUM,0,0.0
xsum_177_sent0_XSUM,1,1.0
xsum_178_sent0_XSUM,0,0.0
xsum_179_sent0_XSUM,0,0.0
xsum_17_sent0_XSUM,1,1.0
xsum_180_sent0_XSUM,1,1.0
xsum_181_sent0_XSUM,0,0.0
xsum_182_sent0_XSUM,1,1.0
xsum_183_sent0_XSUM,0,0.0
xsum_184_sent0_XSUM,1,1.0
xsum_185_sent0_XSUM,1,1.0
xsum_186_sent0_XSUM,0,0.0
xsum_187_sent0_XSUM,0,0.0
xsum_188_sent0_XSUM,1,1.0
xsum_189_sent0_XSUM,0,0.0
xsum_18_sent0_XSUM,0,0.0
xsum_190_sent0_XSUM,0,0.0
xsum_191_sent0_XSUM,0,0.0
xsum_192_sent0_XSUM,0,0.0
xsum_193_sent0_XSUM,0,0.0
xsum_194_sent0_XSUM,1,1.0
xsum_195_sent0_XSUM,0,0.0
xsum_196_sent0_XSUM,1,1.0
xsum_197_sent0_XSUM,1,1.0
xsum_198_sent0_XSUM,1,1.0
xsum_199_sent0_XSUM,0,0.0
xsum_19_sent0_XSUM,0,0.0
xsum_1_sent0_XSUM,1,1.0
xsum_200_sent0_XSUM,1,1.0
xsum_201_sent0_XSUM,1,1.0
xsum_202_sent0_XSUM,1,1.0
xsum_203_sent0_XSUM,1,1.0
xsum_204_sent0_XSUM,1,1.0
xsum_205_sent0_XSUM,0,0.0
xsum_206_sent0_XSUM,1,1.0
xsum_207_sent0_XSUM,1,1.0
xsum_208_sent0_XSUM,0,0.0
xsum_209_sent0_XSUM,1,1.0
xsum_20_sent0_XSUM,1,1.0
xsum_210_sent0_XSUM,1,1.0
xsum_211_sent0_XSUM,0,0.0
xsum_212_sent0_XSUM,1,1.0
xsum_213_sent0_XSUM,0,0.0
xsum_214_sent0_XSUM,1,1.0
xsum_215_sent0_XSUM,0,0.0
xsum_216_sent0_XSUM,0,0.0
xsum_217_sent0_XSUM,0,0.0
xsum_218_sent0_XSUM,1,1.0
xsum_219_sent0_XSUM,0,0.0
xsum_21_sent0_XSUM,1,1.0
xsum_220_sent0_XSUM,1,1.0
xsum_221_sent0_XSUM,1,1.0
xsum_222_sent0_XSUM,0,0.0
xsum_223_sent0_XSUM,0,0.0
xsum_224_sent0_XSUM,0,0.0
xsum_225_sent0_XSUM,1,1.0
xsum_226_sent0_XSUM,1,1.0
xsum_227_sent0_XSUM,0,0.0
xsum_228_sent0_XSUM,1,1.0
xsum_229_sent0_XSUM,0,0.0
xsum_22_sent0_XSUM,1,1.0
xsum_230_sent0_XSUM,0,0.0
xsum_231_sent0_XSUM,1,1.0
xsum_232_sent0_XSUM,1,1.0
xsum_233_sent0_XSUM,1,1.0
xsum_234_sent0_XSUM,0,0.0
xsum_235_sent0_XSUM,1,1.0
xsum_236_sent0_XSUM,0,0.0
xsum_237_sent0_XSUM,0,0.0
xsum_238_sent0_XSUM,1,1.0
xsum_239_sent0_XSUM,0,0.0
xsum_23_sent0_XSUM,0,0.0
xsum_24_sent0_XSUM,1,1.0
xsum_25_sent0_XSUM,0,0.0
xsum_26_sent0_XSUM,0,0.0
xsum_27_sent0_XSUM,1,1.0
xsum_28_sent0_XSUM,0,0.0
xsum_29_sent0_XSUM,0,0.0
xsum_2_sent0_XSUM,0,0.0
xsum_30_sent0_XSUM,1,1.0
xsum_31_sent0_XSUM,0,0.0
xsum_32_sent0_XSUM,0,0.0
xsum_33_sent0_XSUM,0,0.0
xsum_34_sent0_XSUM,1,1.0
xsum_35_sent0_XSUM,1,1.0
xsum_36_sent0_XSUM,1,1.0
xsum_37_sent0_XSUM,0,0.0
xsum_38_sent0_XSUM,0,0.0
xsum_39_sent0_XSUM,1,1.0
xsum_3_sent0_XSUM,0,0.0
xsum_40_sent0_XSUM,0,0.0
xsum_41_sent0_XSUM,0,0.0
xsum_42_sent0_XSUM,1,1.0
xsum_43_sent0_XSUM,0,0.0
xsum_44_sent0_XSUM,1,1.0
xsum_45_sent0_XSUM,0,0.0
xsum_46_sent0_XSUM,1,1.0
xsum_47_sent0_XSUM,1,1.0
xsum_48_sent0_XSUM,0,0.0
xsum_49_sent0_XSUM,1,1.0
xsum_4_sent0_XSUM,0,0.0
xsum_50_sent0_XSUM,0,0.0
xsum_51_sent0_XSUM,1,1.0
xsum_52_sent0_XSUM,0,0.0
xsum_53_sent0_XSUM,0,0.0
xsum_54_sent0_XSUM,0,0.0
xsum_55_sent0_XSUM,1,1.0
xsum_56_sent0_XSUM,1,1.0
xsum_57_sent0_XSUM,0,0.0
xsum_58_sent0_XSUM,0,0.0
xsum_59_sent0_XSUM,1,1.0
xsum_5_sent0_XSUM,1,1.0
xsum_60_sent0_XSUM,1,1.0
xsum_61_sent0_XSUM,0,0.0
xsum_62_sent0_XSUM,0,0.0
xsum_63_sent0_XSUM,1,1.0
xsum_64_sent0_XSUM,1,1.0
xsum_65_sent0_XSUM,0,0.0
xsum_66_sent0_XSUM,1,1.0
xsum_67_sent0_XSUM,0,0.0
xsum_68_sent0_XSUM,0,0.0
xsum_69_sent0_XSUM,1,1.0
xsum_6_sent0_XSUM,1,1.0
xsum_70_sent0_XSUM,0,0.0
xsum_71_sent0_XSUM,0,0.0
xsum_72_sent0_XSUM,0,0.0
xsum_73_sent0_XSUM,0,0.0
xsum_74_sent0_XSUM,0,0.0
xsum_75_sent0_XSUM,1,1.0
xsum_76_sent0_XSUM,0,0.0
xsum_77_sent0_XSUM,1,1.0
xsum_78_sent0_XSUM,1,1.0
xsum_79_sent0_XSUM,0,0.0
xsum_7_sent0_XSUM,1,1.0
xsum_80_sent0_XSUM,0,0.0
xsum_81_sent0_XSUM,1,1.0
xsum_82_sent0_XSUM,0,0.0
xsum_83_sent0_XSUM,0,0.0
xsum_84_sent0_XSUM,1,1.0
xsum_85_sent0_XSUM,1,1.0
xsum_86_sent0_XSUM,1,1.0
xsum_87_sent0_XSUM,0,0.0
xsum_88_sent0_XSUM,1,1.0
xsum_89_sent0_XSUM,1,1.0
xsum_8_sent0_XSUM,0,0.0
xsum_90_sent0_XSUM,0,0.0
xsum_91_sent0_XSUM,1,1.0
xsum_92_sent0_XSUM,1,1.0
xsum_93_sent0_XSUM,1,1.0
xsum_94_sent0_XSUM,1,1.0
xsum_95_sent0_XSUM,1,1.0
xsum_96_sent0_XSUM,0,0.0
xsum_97_sent0_XSUM,1,1.0
xsum_98_sent0_XSUM,0,0.0
xsum_99_sent0_XSUM,1,1.0
xsum_9_sent0_XSUM,0,0.0
