item_id,majority_vote_label,score
convabuse_200479.0_E.L.I.Z.A.,1,0.5
convabuse_201045.0_E.L.I.Z.A.,0,0.0
convabuse_201081.0_E.L.I.Z.A.,0,0.0
convabuse_201401.0_E.L.I.Z.A.,2,1.0
convabuse_201419.0_E.L.I.Z.A.,0,0.0
convabuse_201828.0_E.L.I.Z.A.,1,0.5
convabuse_201906.0_E.L.I.Z.A.,0,0.0
convabuse_202428.0_E.L.I.Z.A.,1,0.5
convabuse_202592.0_E.L.I.Z.A.,1,0.5
convabuse_202839.0_E.L.I.Z.A.,0,0.0
convabuse_20294.0_E.L.I.Z.A.,0,0.0
convabuse_203102.0_E.L.I.Z.A.,0,0.0
convabuse_203114.0_E.L.I.Z.A.,0,0.0
convabuse_203124.0_E.L.I.Z.A.,0,0.0
convabuse_203148.0_E.L.I.Z.A.,0,0.0
convabuse_203195.0_E.L.I.Z.A.,0,0.0
convabuse_203250.0_E.L.I.Z.A.,0,0.0
convabuse_203491.0_E.L.I.Z.A.,1,0.5
convabuse_203548.0_E.L.I.Z.A.,2,1.0
convabuse_203793.0_E.L.I.Z.A.,0,0.0
convabuse_203841.0_E.L.I.Z.A.,0,0.0
convabuse_203842.0_E.L.I.Z.A.,0,0.0
convabuse_203929.0_E.L.I.Z.A.,0,0.0
convabuse_204144.0_E.L.I.Z.A.,0,0.0
convabuse_204154.0_E.L.I.Z.A.,0,0.0
convabuse_204155.0_E.L.I.Z.A.,0,0.0
convabuse_204159.0_E.L.I.Z.A.,0,0.0
convabuse_204346.0_E.L.I.Z.A.,0,0.0
convabuse_204531.0_E.L.I.Z.A.,0,0.0
convabuse_204818.0_E.L.I.Z.A.,0,0.0
convabuse_204848.0_E.L.I.Z.A.,0,0.0
convabuse_204946.0_E.L.I.Z.A.,0,0.0
convabuse_205016.0_E.L.I.Z.A.,0,0.0
convabuse_205034.0_E.L.I.Z.A.,0,0.0
convabuse_205060.0_E.L.I.Z.A.,0,0.0
convabuse_205547.0_E.L.I.Z.A.,0,0.0
convabuse_205598.0_E.L.I.Z.A.,1,0.5
convabuse_205685.0_E.L.I.Z.A.,0,0.0
convabuse_205758.0_E.L.I.Z.A.,0,0.0
convabuse_205950.0_E.L.I.Z.A.,0,0.0
convabuse_206012.0_E.L.I.Z.A.,0,0.0
convabuse_206027.0_E.L.I.Z.A.,0,0.0
convabuse_206040.0_E.L.I.Z.A.,0,0.0
convabuse_206134.0_E.L.I.Z.A.,0,0.0
convabuse_206228.0_E.L.I.Z.A.,0,0.0
convabuse_206508.0_E.L.I.Z.A.,0,0.0
convabuse_206562.0_E.L.I.Z.A.,0,0.0
convabuse_206661.0_E.L.I.Z.A.,0,0.0
convabuse_207231.0_E.L.I.Z.A.,0,0.0
convabuse_207577.0_E.L.I.Z.A.,0,0.0
convabuse_207582.0_E.L.I.Z.A.,0,0.0
convabuse_207588.0_E.L.I.Z.A.,0,0.0
convabuse_207877.0_E.L.I.Z.A.,0,0.0
convabuse_207904.0_E.L.I.Z.A.,0,0.0
convabuse_207970.0_E.L.I.Z.A.,0,0.0
convabuse_208020.0_E.L.I.Z.A.,1,0.5
convabuse_208218.0_E.L.I.Z.A.,0,0.0
convabuse_208296.0_E.L.I.Z.A.,0,0.0
convabuse_20831.0_E.L.I.Z.A.,0,0.0
convabuse_208432.0_E.L.I.Z.A.,0,0.0
convabuse_20851.0_E.L.I.Z.A.,0,0.0
convabuse_208603.0_E.L.I.Z.A.,2,1.0
convabuse_208840.0_E.L.I.Z.A.,0,0.0
convabuse_209100.0_E.L.I.Z.A.,0,0.0
convabuse_20931.0_E.L.I.Z.A.,0,0.0
convabuse_209363.0_E.L.I.Z.A.,1,0.5
convabuse_209405.0_E.L.I.Z.A.,0,0.0
convabuse_209424.0_E.L.I.Z.A.,1,0.5
convabuse_209572.0_E.L.I.Z.A.,0,0.0
convabuse_210092.0_E.L.I.Z.A.,0,0.0
convabuse_210166.0_E.L.I.Z.A.,0,0.0
convabuse_210565.0_E.L.I.Z.A.,0,0.0
convabuse_210676.0_E.L.I.Z.A.,2,1.0
convabuse_210838.0_E.L.I.Z.A.,2,1.0
convabuse_211206.0_E.L.I.Z.A.,0,0.0
convabuse_211471.0_E.L.I.Z.A.,0,0.0
convabuse_211516.0_E.L.I.Z.A.,0,0.0
convabuse_21190.0_E.L.I.Z.A.,0,0.0
convabuse_212255.0_E.L.I.Z.A.,0,0.0
convabuse_212294.0_E.L.I.Z.A.,0,0.0
convabuse_212410.0_E.L.I.Z.A.,0,0.0
convabuse_21265.0_E.L.I.Z.A.,0,0.0
convabuse_212672.0_E.L.I.Z.A.,0,0.0
convabuse_212695.0_E.L.I.Z.A.,0,0.0
convabuse_213007.0_E.L.I.Z.A.,0,0.0
convabuse_213039.0_E.L.I.Z.A.,0,0.0
convabuse_213041.0_E.L.I.Z.A.,0,0.0
convabuse_213140.0_E.L.I.Z.A.,0,0.0
convabuse_213438.0_E.L.I.Z.A.,2,1.0
convabuse_213621.0_E.L.I.Z.A.,0,0.0
convabuse_213720.0_E.L.I.Z.A.,0,0.0
convabuse_213776.0_E.L.I.Z.A.,0,0.0
convabuse_2139512359481734_CarbonBot,0,0.0
convabuse_213973.0_E.L.I.Z.A.,0,0.0
convabuse_214075.0_E.L.I.Z.A.,0,0.0
convabuse_214218.0_E.L.I.Z.A.,0,0.0
convabuse_214542.0_E.L.I.Z.A.,0,0.0
convabuse_214708.0_E.L.I.Z.A.,0,0.0
convabuse_215054.0_E.L.I.Z.A.,1,0.5
convabuse_215269.0_E.L.I.Z.A.,0,0.0
convabuse_215394.0_E.L.I.Z.A.,2,1.0
convabuse_215631.0_E.L.I.Z.A.,0,0.0
convabuse_215707.0_E.L.I.Z.A.,0,0.0
convabuse_215717.0_E.L.I.Z.A.,0,0.0
convabuse_215839.0_E.L.I.Z.A.,0,0.0
convabuse_215876.0_E.L.I.Z.A.,1,0.5
convabuse_215887.0_E.L.I.Z.A.,0,0.0
convabuse_216243.0_E.L.I.Z.A.,0,0.0
convabuse_216833.0_E.L.I.Z.A.,0,0.0
convabuse_216933.0_E.L.I.Z.A.,2,1.0
convabuse_217088.0_E.L.I.Z.A.,0,0.0
convabuse_217614.0_E.L.I.Z.A.,0,0.0
convabuse_217704.0_E.L.I.Z.A.,0,0.0
convabuse_2178.0_E.L.I.Z.A.,0,0.0
convabuse_218181.0_E.L.I.Z.A.,0,0.0
convabuse_219304.0_E.L.I.Z.A.,2,1.0
convabuse_2201714169930458_CarbonBot,0,0.0
convabuse_221148.0_E.L.I.Z.A.,0,0.0
convabuse_2211983018901413_CarbonBot,0,0.0
convabuse_221207.0_E.L.I.Z.A.,0,0.0
convabuse_221255.0_E.L.I.Z.A.,0,0.0
convabuse_221352.0_E.L.I.Z.A.,1,0.5
convabuse_221673.0_E.L.I.Z.A.,0,0.0
convabuse_221793.0_E.L.I.Z.A.,0,0.0
convabuse_221852.0_E.L.I.Z.A.,0,0.0
convabuse_22188.0_E.L.I.Z.A.,2,1.0
convabuse_222188.0_E.L.I.Z.A.,1,0.5
convabuse_222423.0_E.L.I.Z.A.,0,0.0
convabuse_222479.0_E.L.I.Z.A.,0,0.0
convabuse_222948.0_E.L.I.Z.A.,0,0.0
convabuse_223049.0_E.L.I.Z.A.,0,0.0
convabuse_223199.0_E.L.I.Z.A.,0,0.0
convabuse_223280.0_E.L.I.Z.A.,0,0.0
convabuse_223442.0_E.L.I.Z.A.,0,0.0
convabuse_223482.0_E.L.I.Z.A.,0,0.0
convabuse_223910.0_E.L.I.Z.A.,2,1.0
convabuse_224028.0_E.L.I.Z.A.,0,0.0
convabuse_224101.0_E.L.I.Z.A.,0,0.0
convabuse_224141.0_E.L.I.Z.A.,0,0.0
convabuse_22424.0_E.L.I.Z.A.,0,0.0
convabuse_224273.0_E.L.I.Z.A.,0,0.0
convabuse_224304.0_E.L.I.Z.A.,0,0.0
convabuse_22439.0_E.L.I.Z.A.,1,0.5
convabuse_224564.0_E.L.I.Z.A.,0,0.0
convabuse_224777.0_E.L.I.Z.A.,0,0.0
convabuse_2249098661861914_CarbonBot,0,0.0
convabuse_2250630128370653_CarbonBot,0,0.0
convabuse_225392.0_E.L.I.Z.A.,0,0.0
convabuse_22573.0_E.L.I.Z.A.,2,1.0
convabuse_225820.0_E.L.I.Z.A.,2,1.0
convabuse_225823.0_E.L.I.Z.A.,0,0.0
convabuse_225846.0_E.L.I.Z.A.,0,0.0
convabuse_226266.0_E.L.I.Z.A.,0,0.0
convabuse_226464.0_E.L.I.Z.A.,1,0.5
convabuse_226481.0_E.L.I.Z.A.,0,0.0
convabuse_22674.0_E.L.I.Z.A.,0,0.0
convabuse_226838.0_E.L.I.Z.A.,0,0.0
convabuse_2269.0_E.L.I.Z.A.,0,0.0
convabuse_227464.0_E.L.I.Z.A.,0,0.0
convabuse_227494.0_E.L.I.Z.A.,0,0.0
convabuse_227497.0_E.L.I.Z.A.,0,0.0
convabuse_227575.0_E.L.I.Z.A.,0,0.0
convabuse_227581.0_E.L.I.Z.A.,0,0.0
convabuse_227903.0_E.L.I.Z.A.,2,1.0
convabuse_228133.0_E.L.I.Z.A.,0,0.0
convabuse_228222.0_E.L.I.Z.A.,0,0.0
convabuse_228237.0_E.L.I.Z.A.,0,0.0
convabuse_228249.0_E.L.I.Z.A.,1,0.5
convabuse_228317.0_E.L.I.Z.A.,0,0.0
convabuse_228500.0_E.L.I.Z.A.,0,0.0
convabuse_228517.0_E.L.I.Z.A.,0,0.0
convabuse_228725.0_E.L.I.Z.A.,0,0.0
convabuse_22883.0_E.L.I.Z.A.,0,0.0
convabuse_228897.0_E.L.I.Z.A.,0,0.0
convabuse_22945e06c0254a06939b27f751c2877c_CarbonBot,0,0.0
convabuse_229605.0_E.L.I.Z.A.,2,1.0
convabuse_229648.0_E.L.I.Z.A.,2,1.0
convabuse_229725.0_E.L.I.Z.A.,0,0.0
convabuse_229795.0_E.L.I.Z.A.,0,0.0
convabuse_230405.0_E.L.I.Z.A.,0,0.0
convabuse_230485.0_E.L.I.Z.A.,0,0.0
convabuse_230578.0_E.L.I.Z.A.,0,0.0
convabuse_230948.0_E.L.I.Z.A.,0,0.0
convabuse_2309504679155314_CarbonBot,0,0.0
convabuse_231120.0_E.L.I.Z.A.,0,0.0
convabuse_231146.0_E.L.I.Z.A.,0,0.0
convabuse_231271.0_E.L.I.Z.A.,0,0.0
convabuse_23145.0_E.L.I.Z.A.,0,0.0
convabuse_231458.0_E.L.I.Z.A.,1,0.5
convabuse_231510.0_E.L.I.Z.A.,0,0.0
convabuse_231565.0_E.L.I.Z.A.,0,0.0
convabuse_231654.0_E.L.I.Z.A.,2,1.0
convabuse_232159.0_E.L.I.Z.A.,0,0.0
convabuse_232163.0_E.L.I.Z.A.,0,0.0
convabuse_232256.0_E.L.I.Z.A.,0,0.0
convabuse_23270.0_E.L.I.Z.A.,2,1.0
convabuse_233036.0_E.L.I.Z.A.,0,0.0
convabuse_233044.0_E.L.I.Z.A.,2,1.0
convabuse_2331561163615896_CarbonBot,0,0.0
convabuse_23320.0_E.L.I.Z.A.,0,0.0
convabuse_233388.0_E.L.I.Z.A.,0,0.0
convabuse_233545.0_E.L.I.Z.A.,0,0.0
convabuse_233583.0_E.L.I.Z.A.,0,0.0
convabuse_233847.0_E.L.I.Z.A.,2,1.0
convabuse_233965.0_E.L.I.Z.A.,0,0.0
convabuse_2340696702701711_CarbonBot,0,0.0
convabuse_234097.0_E.L.I.Z.A.,0,0.0
convabuse_234631.0_E.L.I.Z.A.,0,0.0
convabuse_234648.0_E.L.I.Z.A.,0,0.0
convabuse_23514.0_E.L.I.Z.A.,0,0.0
convabuse_235346.0_E.L.I.Z.A.,0,0.0
convabuse_235394.0_E.L.I.Z.A.,0,0.0
convabuse_235463.0_E.L.I.Z.A.,0,0.0
convabuse_235490.0_E.L.I.Z.A.,0,0.0
convabuse_235519.0_E.L.I.Z.A.,0,0.0
convabuse_235657.0_E.L.I.Z.A.,0,0.0
convabuse_2359856270787257_CarbonBot,0,0.0
convabuse_23611.0_E.L.I.Z.A.,0,0.0
convabuse_236247.0_E.L.I.Z.A.,0,0.0
convabuse_236510.0_E.L.I.Z.A.,0,0.0
convabuse_236575.0_E.L.I.Z.A.,2,1.0
convabuse_236880.0_E.L.I.Z.A.,0,0.0
convabuse_236936.0_E.L.I.Z.A.,0,0.0
convabuse_237038.0_E.L.I.Z.A.,2,1.0
convabuse_237418.0_E.L.I.Z.A.,0,0.0
convabuse_237472.0_E.L.I.Z.A.,0,0.0
convabuse_237476.0_E.L.I.Z.A.,0,0.0
convabuse_237565.0_E.L.I.Z.A.,0,0.0
convabuse_2378247762300025_CarbonBot,0,0.0
convabuse_237922.0_E.L.I.Z.A.,0,0.0
convabuse_237965.0_E.L.I.Z.A.,2,1.0
convabuse_238138.0_E.L.I.Z.A.,0,0.0
convabuse_238343.0_E.L.I.Z.A.,0,0.0
convabuse_238372.0_E.L.I.Z.A.,0,0.0
convabuse_238556.0_E.L.I.Z.A.,0,0.0
convabuse_238639.0_E.L.I.Z.A.,0,0.0
convabuse_238760.0_E.L.I.Z.A.,0,0.0
convabuse_238830.0_E.L.I.Z.A.,0,0.0
convabuse_238886.0_E.L.I.Z.A.,0,0.0
convabuse_23909.0_E.L.I.Z.A.,0,0.0
convabuse_239111.0_E.L.I.Z.A.,0,0.0
convabuse_239189.0_E.L.I.Z.A.,0,0.0
convabuse_239262.0_E.L.I.Z.A.,0,0.0
convabuse_239272.0_E.L.I.Z.A.,0,0.0
convabuse_239363.0_E.L.I.Z.A.,0,0.0
convabuse_239405.0_E.L.I.Z.A.,0,0.0
convabuse_240220.0_E.L.I.Z.A.,2,1.0
convabuse_240223.0_E.L.I.Z.A.,0,0.0
convabuse_240510.0_E.L.I.Z.A.,0,0.0
convabuse_240514.0_E.L.I.Z.A.,0,0.0
convabuse_240620.0_E.L.I.Z.A.,0,0.0
convabuse_240693.0_E.L.I.Z.A.,0,0.0
convabuse_240752.0_E.L.I.Z.A.,0,0.0
convabuse_240759.0_E.L.I.Z.A.,2,1.0
convabuse_240760.0_E.L.I.Z.A.,0,0.0
convabuse_2407885882654564_CarbonBot,0,0.0
convabuse_241021.0_E.L.I.Z.A.,0,0.0
convabuse_241037.0_E.L.I.Z.A.,0,0.0
convabuse_241068.0_E.L.I.Z.A.,0,0.0
convabuse_241243.0_E.L.I.Z.A.,0,0.0
convabuse_241287.0_E.L.I.Z.A.,0,0.0
convabuse_241778.0_E.L.I.Z.A.,0,0.0
convabuse_2418828358227691_CarbonBot,0,0.0
convabuse_241959.0_E.L.I.Z.A.,0,0.0
convabuse_2420643851380262_CarbonBot,0,0.0
convabuse_2423186524459975_CarbonBot,0,0.0
convabuse_242581.0_E.L.I.Z.A.,0,0.0
convabuse_242663.0_E.L.I.Z.A.,0,0.0
convabuse_242690.0_E.L.I.Z.A.,0,0.0
convabuse_243067.0_E.L.I.Z.A.,0,0.0
convabuse_2432169010244064_CarbonBot,0,0.0
convabuse_243245.0_E.L.I.Z.A.,0,0.0
convabuse_243377.0_E.L.I.Z.A.,0,0.0
convabuse_243437.0_E.L.I.Z.A.,0,0.0
convabuse_2434665576632664_CarbonBot,0,0.0
convabuse_2435348546573718_CarbonBot,0,0.0
convabuse_243551.0_E.L.I.Z.A.,1,0.5
convabuse_243663.0_E.L.I.Z.A.,2,1.0
convabuse_243673.0_E.L.I.Z.A.,0,0.0
convabuse_243731.0_E.L.I.Z.A.,0,0.0
convabuse_243850.0_E.L.I.Z.A.,0,0.0
convabuse_243877.0_E.L.I.Z.A.,0,0.0
convabuse_2441578349244466_CarbonBot,0,0.0
convabuse_244402.0_E.L.I.Z.A.,0,0.0
convabuse_244478.0_E.L.I.Z.A.,0,0.0
convabuse_244681.0_E.L.I.Z.A.,2,1.0
convabuse_24514.0_E.L.I.Z.A.,0,0.0
convabuse_245237.0_E.L.I.Z.A.,0,0.0
convabuse_245366.0_E.L.I.Z.A.,0,0.0
convabuse_245399.0_E.L.I.Z.A.,0,0.0
convabuse_245577.0_E.L.I.Z.A.,0,0.0
convabuse_245594.0_E.L.I.Z.A.,0,0.0
convabuse_2457159737744584_CarbonBot,0,0.0
convabuse_245846.0_E.L.I.Z.A.,0,0.0
convabuse_245909.0_E.L.I.Z.A.,0,0.0
convabuse_246213.0_E.L.I.Z.A.,0,0.0
convabuse_2468162336625569_CarbonBot,0,0.0
convabuse_246859.0_E.L.I.Z.A.,0,0.0
convabuse_246864.0_E.L.I.Z.A.,0,0.0
convabuse_246877.0_E.L.I.Z.A.,0,0.0
convabuse_247108.0_E.L.I.Z.A.,0,0.0
convabuse_247202.0_E.L.I.Z.A.,0,0.0
convabuse_247273.0_E.L.I.Z.A.,0,0.0
convabuse_247357.0_E.L.I.Z.A.,0,0.0
convabuse_247471.0_E.L.I.Z.A.,1,0.5
convabuse_247614.0_E.L.I.Z.A.,0,0.0
convabuse_247627.0_E.L.I.Z.A.,0,0.0
convabuse_247748.0_E.L.I.Z.A.,0,0.0
convabuse_247830.0_E.L.I.Z.A.,1,0.5
convabuse_247858.0_E.L.I.Z.A.,0,0.0
convabuse_247883.0_E.L.I.Z.A.,0,0.0
convabuse_247953.0_E.L.I.Z.A.,1,0.5
convabuse_247992.0_E.L.I.Z.A.,0,0.0
convabuse_248134.0_E.L.I.Z.A.,0,0.0
convabuse_2481953005191197_CarbonBot,0,0.0
convabuse_248314.0_E.L.I.Z.A.,0,0.0
convabuse_248414.0_E.L.I.Z.A.,0,0.0
convabuse_24851.0_E.L.I.Z.A.,1,0.5
convabuse_2485257761521706_CarbonBot,0,0.0
convabuse_248609.0_E.L.I.Z.A.,2,1.0
convabuse_248644.0_E.L.I.Z.A.,0,0.0
convabuse_2488412464618618_CarbonBot,0,0.0
convabuse_248871.0_E.L.I.Z.A.,0,0.0
convabuse_2488991281209577_CarbonBot,0,0.0
convabuse_2489835477776386_CarbonBot,0,0.0
convabuse_249431.0_E.L.I.Z.A.,0,0.0
convabuse_249554.0_E.L.I.Z.A.,0,0.0
convabuse_24958.0_E.L.I.Z.A.,0,0.0
convabuse_24968.0_E.L.I.Z.A.,0,0.0
convabuse_24975.0_E.L.I.Z.A.,0,0.0
convabuse_2499087150189918_CarbonBot,0,0.0
convabuse_250047.0_E.L.I.Z.A.,2,1.0
convabuse_250194.0_E.L.I.Z.A.,2,1.0
convabuse_250460.0_E.L.I.Z.A.,0,0.0
convabuse_250497.0_E.L.I.Z.A.,0,0.0
convabuse_250609.0_E.L.I.Z.A.,0,0.0
convabuse_250706.0_E.L.I.Z.A.,2,1.0
convabuse_2507270989370561_CarbonBot,0,0.0
convabuse_250849.0_E.L.I.Z.A.,0,0.0
convabuse_2510100325786142_CarbonBot,0,0.0
convabuse_251227.0_E.L.I.Z.A.,0,0.0
convabuse_251351.0_E.L.I.Z.A.,0,0.0
convabuse_2515015315286973_CarbonBot,0,0.0
convabuse_2515188851922904_CarbonBot,0,0.0
convabuse_251547.0_E.L.I.Z.A.,0,0.0
convabuse_251706.0_E.L.I.Z.A.,0,0.0
convabuse_251773.0_E.L.I.Z.A.,0,0.0
convabuse_252025.0_E.L.I.Z.A.,0,0.0
convabuse_252274.0_E.L.I.Z.A.,2,1.0
convabuse_252381.0_E.L.I.Z.A.,0,0.0
convabuse_252420.0_E.L.I.Z.A.,0,0.0
convabuse_2526266547486831_CarbonBot,0,0.0
convabuse_2527733473970553_CarbonBot,0,0.0
convabuse_2528733660547165_CarbonBot,0,0.0
convabuse_252885.0_E.L.I.Z.A.,0,0.0
convabuse_252942.0_E.L.I.Z.A.,2,1.0
convabuse_25303.0_E.L.I.Z.A.,0,0.0
convabuse_253101.0_E.L.I.Z.A.,0,0.0
convabuse_253113.0_E.L.I.Z.A.,2,1.0
convabuse_253221.0_E.L.I.Z.A.,0,0.0
convabuse_253261.0_E.L.I.Z.A.,1,0.5
convabuse_2533730506756603_CarbonBot,0,0.0
convabuse_253460.0_E.L.I.Z.A.,0,0.0
convabuse_2535514746570788_CarbonBot,0,0.0
convabuse_253609.0_E.L.I.Z.A.,0,0.0
convabuse_253680.0_E.L.I.Z.A.,0,0.0
convabuse_254216.0_E.L.I.Z.A.,2,1.0
convabuse_2542807959166468_CarbonBot,0,0.0
convabuse_254543.0_E.L.I.Z.A.,0,0.0
convabuse_2546288338753112_CarbonBot,0,0.0
convabuse_25467.0_E.L.I.Z.A.,0,0.0
convabuse_2548503415278014_CarbonBot,0,0.0
convabuse_254942.0_E.L.I.Z.A.,0,0.0
convabuse_254968.0_E.L.I.Z.A.,0,0.0
convabuse_25499.0_E.L.I.Z.A.,0,0.0
convabuse_255197.0_E.L.I.Z.A.,2,1.0
convabuse_2554705144643077_CarbonBot,0,0.0
convabuse_2554980801236873_CarbonBot,0,0.0
convabuse_255881.0_E.L.I.Z.A.,0,0.0
convabuse_2559328527481569_CarbonBot,0,0.0
convabuse_2559375360813872_CarbonBot,0,0.0
convabuse_256007.0_E.L.I.Z.A.,2,1.0
convabuse_256037.0_E.L.I.Z.A.,0,0.0
convabuse_256122.0_E.L.I.Z.A.,0,0.0
convabuse_256319.0_E.L.I.Z.A.,2,1.0
convabuse_256350.0_E.L.I.Z.A.,0,0.0
convabuse_2568357003277236_CarbonBot,0,0.0
convabuse_256901.0_E.L.I.Z.A.,0,0.0
convabuse_2571665866203153_CarbonBot,0,0.0
convabuse_257965.0_E.L.I.Z.A.,0,0.0
convabuse_258097.0_E.L.I.Z.A.,1,0.5
convabuse_258123.0_E.L.I.Z.A.,0,0.0
convabuse_258436.0_E.L.I.Z.A.,1,0.5
convabuse_2586384821478984_CarbonBot,0,0.0
convabuse_258835.0_E.L.I.Z.A.,0,0.0
convabuse_25897.0_E.L.I.Z.A.,0,0.0
convabuse_2591686337551793_CarbonBot,0,0.0
convabuse_2592255314228029_CarbonBot,0,0.0
convabuse_259238.0_E.L.I.Z.A.,0,0.0
convabuse_259392.0_E.L.I.Z.A.,0,0.0
convabuse_2596217113791788_CarbonBot,0,0.0
convabuse_2596595910426228_CarbonBot,0,0.0
convabuse_2597235637026301_CarbonBot,0,0.0
convabuse_259818.0_E.L.I.Z.A.,2,1.0
convabuse_2598487510187897_CarbonBot,0,0.0
convabuse_2599.0_E.L.I.Z.A.,0,0.0
convabuse_2599545006825369_CarbonBot,0,0.0
convabuse_2601226153294119_CarbonBot,0,0.0
convabuse_260219.0_E.L.I.Z.A.,0,0.0
convabuse_2605041762905745_CarbonBot,0,0.0
convabuse_2605221482930429_CarbonBot,0,0.0
convabuse_260589.0_E.L.I.Z.A.,1,0.5
convabuse_260750.0_E.L.I.Z.A.,0,0.0
convabuse_260769.0_E.L.I.Z.A.,0,0.0
convabuse_260810.0_E.L.I.Z.A.,0,0.0
convabuse_26084.0_E.L.I.Z.A.,0,0.0
convabuse_2610772602365658_CarbonBot,0,0.0
convabuse_261098.0_E.L.I.Z.A.,2,1.0
convabuse_261165.0_E.L.I.Z.A.,0,0.0
convabuse_261185.0_E.L.I.Z.A.,0,0.0
convabuse_261344.0_E.L.I.Z.A.,1,0.5
convabuse_2614098785326147_CarbonBot,0,0.0
convabuse_261419.0_E.L.I.Z.A.,0,0.0
convabuse_261585.0_E.L.I.Z.A.,2,1.0
convabuse_2617261851695236_CarbonBot,0,0.0
convabuse_261740.0_E.L.I.Z.A.,1,0.5
convabuse_261743.0_E.L.I.Z.A.,0,0.0
convabuse_2617698084964273_CarbonBot,0,0.0
convabuse_261813.0_E.L.I.Z.A.,0,0.0
convabuse_261854.0_E.L.I.Z.A.,0,0.0
convabuse_2622599767830001_CarbonBot,0,0.0
convabuse_262518.0_E.L.I.Z.A.,2,1.0
convabuse_2625777594169835_CarbonBot,0,0.0
convabuse_262779.0_E.L.I.Z.A.,0,0.0
convabuse_2628302763927918_CarbonBot,0,0.0
convabuse_2630073860416159_CarbonBot,2,1.0
convabuse_2632579316833428_CarbonBot,0,0.0
convabuse_263513.0_E.L.I.Z.A.,0,0.0
convabuse_2637565166335805_CarbonBot,0,0.0
convabuse_263850.0_E.L.I.Z.A.,2,1.0
convabuse_2638745132906496_CarbonBot,0,0.0
convabuse_2640255732678287_CarbonBot,0,0.0
convabuse_2641326375923612_CarbonBot,2,1.0
convabuse_2642033339221374_CarbonBot,0,0.0
convabuse_26435.0_E.L.I.Z.A.,0,0.0
convabuse_264488.0_E.L.I.Z.A.,2,1.0
convabuse_26449.0_E.L.I.Z.A.,0,0.0
convabuse_2647446872005932_CarbonBot,0,0.0
convabuse_2650131545045554_CarbonBot,0,0.0
convabuse_265043.0_E.L.I.Z.A.,0,0.0
convabuse_265097.0_E.L.I.Z.A.,2,1.0
convabuse_2651119184957909_CarbonBot,0,0.0
convabuse_2654657661318415_CarbonBot,0,0.0
convabuse_265680.0_E.L.I.Z.A.,0,0.0
convabuse_265719.0_E.L.I.Z.A.,0,0.0
convabuse_2659140340837385_CarbonBot,0,0.0
convabuse_266046.0_E.L.I.Z.A.,0,0.0
convabuse_266214.0_E.L.I.Z.A.,0,0.0
convabuse_2664918180242175_CarbonBot,0,0.0
convabuse_266853.0_E.L.I.Z.A.,0,0.0
convabuse_266865.0_E.L.I.Z.A.,0,0.0
convabuse_266866.0_E.L.I.Z.A.,0,0.0
convabuse_266938.0_E.L.I.Z.A.,0,0.0
convabuse_2670392543037907_CarbonBot,0,0.0
convabuse_2671.0_E.L.I.Z.A.,2,1.0
convabuse_2673108166116841_CarbonBot,0,0.0
convabuse_2674844949234434_CarbonBot,0,0.0
convabuse_2675077949237882_CarbonBot,0,0.0
convabuse_267648.0_E.L.I.Z.A.,0,0.0
convabuse_2678198325627967_CarbonBot,0,0.0
convabuse_2678252692196113_CarbonBot,0,0.0
convabuse_267919.0_E.L.I.Z.A.,0,0.0
convabuse_267965.0_E.L.I.Z.A.,0,0.0
convabuse_268068.0_E.L.I.Z.A.,1,0.5
convabuse_268112.0_E.L.I.Z.A.,0,0.0
convabuse_268258.0_E.L.I.Z.A.,2,1.0
convabuse_268375.0_E.L.I.Z.A.,0,0.0
convabuse_2684779791604519_CarbonBot,0,0.0
convabuse_268758.0_E.L.I.Z.A.,0,0.0
convabuse_2687892177913979_CarbonBot,0,0.0
convabuse_2688883131150618_CarbonBot,0,0.0
convabuse_2691742164246176_CarbonBot,2,1.0
convabuse_269361.0_E.L.I.Z.A.,0,0.0
convabuse_269488.0_E.L.I.Z.A.,0,0.0
convabuse_2696380613809353_CarbonBot,0,0.0
convabuse_269706.0_E.L.I.Z.A.,0,0.0
convabuse_269710.0_E.L.I.Z.A.,0,0.0
convabuse_269755.0_E.L.I.Z.A.,1,0.5
convabuse_269836.0_E.L.I.Z.A.,0,0.0
convabuse_2698715070166742_CarbonBot,0,0.0
convabuse_270027.0_E.L.I.Z.A.,0,0.0
convabuse_270114.0_E.L.I.Z.A.,0,0.0
convabuse_2701316299948694_CarbonBot,0,0.0
convabuse_270143.0_E.L.I.Z.A.,1,0.5
convabuse_2704705506321944_CarbonBot,2,1.0
convabuse_270732.0_E.L.I.Z.A.,0,0.0
convabuse_2709082922483259_CarbonBot,0,0.0
convabuse_2709611989140099_CarbonBot,0,0.0
convabuse_271110.0_E.L.I.Z.A.,2,1.0
convabuse_271251.0_E.L.I.Z.A.,2,1.0
convabuse_2712944385487141_CarbonBot,0,0.0
convabuse_2714315738685047_CarbonBot,0,0.0
convabuse_27150.0_E.L.I.Z.A.,0,0.0
convabuse_271622.0_E.L.I.Z.A.,2,1.0
convabuse_2717994548308722_CarbonBot,0,0.0
convabuse_271810.0_E.L.I.Z.A.,0,0.0
convabuse_271904.0_E.L.I.Z.A.,0,0.0
convabuse_2719205361492644_CarbonBot,0,0.0
convabuse_271946.0_E.L.I.Z.A.,0,0.0
