item_id,majority_vote_label,score
mtbench_145_turn2_gpt-3.5-turbo,2,1.0
mtbench_145_turn2_gpt-4,2,1.0
mtbench_145_turn2_llama-13b,0,0.0
mtbench_145_turn2_vicuna-13b-v1.2,0,0.0
mtbench_146_turn1_alpaca-13b,0,0.0
mtbench_146_turn1_claude-v1,2,1.0
mtbench_146_turn1_gpt-3.5-turbo,2,1.0
mtbench_146_turn1_gpt-4,2,1.0
mtbench_146_turn1_llama-13b,0,0.0
mtbench_146_turn1_vicuna-13b-v1.2,2,1.0
mtbench_146_turn2_alpaca-13b,0,0.0
mtbench_146_turn2_claude-v1,2,1.0
mtbench_146_turn2_gpt-3.5-turbo,2,1.0
mtbench_146_turn2_gpt-4,2,1.0
mtbench_146_turn2_llama-13b,0,0.0
mtbench_146_turn2_vicuna-13b-v1.2,2,1.0
mtbench_147_turn1_alpaca-13b,0,0.0
mtbench_147_turn1_claude-v1,2,1.0
mtbench_147_turn1_gpt-3.5-turbo,2,1.0
mtbench_147_turn1_gpt-4,2,1.0
mtbench_147_turn1_llama-13b,0,0.0
mtbench_147_turn1_vicuna-13b-v1.2,0,0.0
mtbench_147_turn2_alpaca-13b,0,0.0
mtbench_147_turn2_claude-v1,2,1.0
mtbench_147_turn2_gpt-3.5-turbo,2,1.0
mtbench_147_turn2_gpt-4,2,1.0
mtbench_147_turn2_llama-13b,0,0.0
mtbench_147_turn2_vicuna-13b-v1.2,0,0.0
mtbench_148_turn1_alpaca-13b,0,0.0
mtbench_148_turn1_claude-v1,2,1.0
mtbench_148_turn1_gpt-3.5-turbo,0,0.0
mtbench_148_turn1_gpt-4,2,1.0
mtbench_148_turn1_llama-13b,0,0.0
mtbench_148_turn1_vicuna-13b-v1.2,2,1.0
mtbench_148_turn2_alpaca-13b,0,0.0
mtbench_148_turn2_claude-v1,2,1.0
mtbench_148_turn2_gpt-3.5-turbo,0,0.0
mtbench_148_turn2_gpt-4,2,1.0
mtbench_148_turn2_llama-13b,0,0.0
mtbench_148_turn2_vicuna-13b-v1.2,0,0.0
mtbench_149_turn1_alpaca-13b,0,0.0
mtbench_149_turn1_claude-v1,2,1.0
mtbench_149_turn1_gpt-3.5-turbo,2,1.0
mtbench_149_turn1_gpt-4,2,1.0
mtbench_149_turn1_llama-13b,0,0.0
mtbench_149_turn1_vicuna-13b-v1.2,2,1.0
mtbench_149_turn2_alpaca-13b,0,0.0
mtbench_149_turn2_claude-v1,2,1.0
mtbench_149_turn2_gpt-3.5-turbo,2,1.0
mtbench_149_turn2_gpt-4,2,1.0
mtbench_149_turn2_llama-13b,0,0.0
mtbench_149_turn2_vicuna-13b-v1.2,2,1.0
mtbench_150_turn1_alpaca-13b,0,0.0
mtbench_150_turn1_claude-v1,2,1.0
mtbench_150_turn1_gpt-3.5-turbo,2,1.0
mtbench_150_turn1_gpt-4,2,1.0
mtbench_150_turn1_llama-13b,0,0.0
mtbench_150_turn1_vicuna-13b-v1.2,2,1.0
mtbench_150_turn2_alpaca-13b,0,0.0
mtbench_150_turn2_claude-v1,1,0.5
mtbench_150_turn2_gpt-3.5-turbo,0,0.0
mtbench_150_turn2_gpt-4,2,1.0
mtbench_150_turn2_llama-13b,0,0.0
mtbench_150_turn2_vicuna-13b-v1.2,2,1.0
mtbench_151_turn1_alpaca-13b,0,0.0
mtbench_151_turn1_claude-v1,0,0.0
mtbench_151_turn1_gpt-3.5-turbo,2,1.0
mtbench_151_turn1_gpt-4,2,1.0
mtbench_151_turn1_llama-13b,0,0.0
mtbench_151_turn1_vicuna-13b-v1.2,2,1.0
mtbench_151_turn2_alpaca-13b,0,0.0
mtbench_151_turn2_claude-v1,2,1.0
mtbench_151_turn2_gpt-3.5-turbo,2,1.0
mtbench_151_turn2_gpt-4,2,1.0
mtbench_151_turn2_llama-13b,0,0.0
mtbench_151_turn2_vicuna-13b-v1.2,2,1.0
mtbench_152_turn1_alpaca-13b,0,0.0
mtbench_152_turn1_claude-v1,2,1.0
mtbench_152_turn1_gpt-3.5-turbo,2,1.0
mtbench_152_turn1_gpt-4,2,1.0
mtbench_152_turn1_llama-13b,0,0.0
mtbench_152_turn1_vicuna-13b-v1.2,0,0.0
mtbench_152_turn2_alpaca-13b,0,0.0
mtbench_152_turn2_claude-v1,2,1.0
mtbench_152_turn2_gpt-3.5-turbo,2,1.0
mtbench_152_turn2_gpt-4,1,0.5
mtbench_152_turn2_llama-13b,0,0.0
mtbench_152_turn2_vicuna-13b-v1.2,0,0.0
mtbench_153_turn1_alpaca-13b,0,0.0
mtbench_153_turn1_claude-v1,0,0.0
mtbench_153_turn1_gpt-3.5-turbo,1,0.5
mtbench_153_turn1_gpt-4,2,1.0
mtbench_153_turn1_llama-13b,0,0.0
mtbench_153_turn1_vicuna-13b-v1.2,2,1.0
mtbench_153_turn2_alpaca-13b,0,0.0
mtbench_153_turn2_claude-v1,0,0.0
mtbench_153_turn2_gpt-3.5-turbo,2,1.0
mtbench_153_turn2_gpt-4,2,1.0
mtbench_153_turn2_llama-13b,0,0.0
mtbench_153_turn2_vicuna-13b-v1.2,2,1.0
mtbench_154_turn1_alpaca-13b,0,0.0
mtbench_154_turn1_claude-v1,2,1.0
mtbench_154_turn1_gpt-3.5-turbo,2,1.0
mtbench_154_turn1_gpt-4,2,1.0
mtbench_154_turn1_llama-13b,0,0.0
mtbench_154_turn1_vicuna-13b-v1.2,2,1.0
mtbench_154_turn2_alpaca-13b,0,0.0
mtbench_154_turn2_claude-v1,2,1.0
mtbench_154_turn2_gpt-3.5-turbo,2,1.0
mtbench_154_turn2_gpt-4,2,1.0
mtbench_154_turn2_llama-13b,0,0.0
mtbench_154_turn2_vicuna-13b-v1.2,2,1.0
mtbench_155_turn1_alpaca-13b,0,0.0
mtbench_155_turn1_claude-v1,2,1.0
mtbench_155_turn1_gpt-3.5-turbo,2,1.0
mtbench_155_turn1_gpt-4,2,1.0
mtbench_155_turn1_llama-13b,0,0.0
mtbench_155_turn1_vicuna-13b-v1.2,0,0.0
mtbench_155_turn2_alpaca-13b,0,0.0
mtbench_155_turn2_claude-v1,2,1.0
mtbench_155_turn2_gpt-3.5-turbo,2,1.0
mtbench_155_turn2_gpt-4,2,1.0
mtbench_155_turn2_llama-13b,0,0.0
mtbench_155_turn2_vicuna-13b-v1.2,0,0.0
mtbench_156_turn1_alpaca-13b,0,0.0
mtbench_156_turn1_claude-v1,2,1.0
mtbench_156_turn1_gpt-3.5-turbo,1,0.5
mtbench_156_turn1_gpt-4,2,1.0
mtbench_156_turn1_llama-13b,0,0.0
mtbench_156_turn1_vicuna-13b-v1.2,1,0.5
mtbench_156_turn2_alpaca-13b,0,0.0
mtbench_156_turn2_claude-v1,2,1.0
mtbench_156_turn2_gpt-3.5-turbo,0,0.0
mtbench_156_turn2_gpt-4,2,1.0
mtbench_156_turn2_llama-13b,0,0.0
mtbench_156_turn2_vicuna-13b-v1.2,2,1.0
mtbench_157_turn1_alpaca-13b,0,0.0
mtbench_157_turn1_claude-v1,0,0.0
mtbench_157_turn1_gpt-3.5-turbo,2,1.0
mtbench_157_turn1_gpt-4,1,0.5
mtbench_157_turn1_llama-13b,1,0.5
mtbench_157_turn1_vicuna-13b-v1.2,0,0.0
mtbench_157_turn2_alpaca-13b,0,0.0
mtbench_157_turn2_claude-v1,2,1.0
mtbench_157_turn2_gpt-3.5-turbo,2,1.0
mtbench_157_turn2_gpt-4,2,1.0
mtbench_157_turn2_llama-13b,0,0.0
mtbench_157_turn2_vicuna-13b-v1.2,2,1.0
mtbench_158_turn1_alpaca-13b,0,0.0
mtbench_158_turn1_claude-v1,2,1.0
mtbench_158_turn1_gpt-3.5-turbo,0,0.0
mtbench_158_turn1_gpt-4,2,1.0
mtbench_158_turn1_llama-13b,0,0.0
mtbench_158_turn1_vicuna-13b-v1.2,0,0.0
mtbench_158_turn2_alpaca-13b,0,0.0
mtbench_158_turn2_claude-v1,2,1.0
mtbench_158_turn2_gpt-3.5-turbo,2,1.0
mtbench_158_turn2_gpt-4,2,1.0
mtbench_158_turn2_llama-13b,0,0.0
mtbench_158_turn2_vicuna-13b-v1.2,2,1.0
mtbench_159_turn1_alpaca-13b,0,0.0
mtbench_159_turn1_claude-v1,2,1.0
mtbench_159_turn1_gpt-3.5-turbo,2,1.0
mtbench_159_turn1_gpt-4,2,1.0
mtbench_159_turn1_llama-13b,0,0.0
mtbench_159_turn1_vicuna-13b-v1.2,2,1.0
mtbench_159_turn2_alpaca-13b,0,0.0
mtbench_159_turn2_claude-v1,0,0.0
mtbench_159_turn2_gpt-3.5-turbo,2,1.0
mtbench_159_turn2_gpt-4,2,1.0
mtbench_159_turn2_llama-13b,0,0.0
mtbench_159_turn2_vicuna-13b-v1.2,2,1.0
mtbench_160_turn1_alpaca-13b,0,0.0
mtbench_160_turn1_claude-v1,1,0.5
mtbench_160_turn1_gpt-3.5-turbo,1,0.5
mtbench_160_turn1_gpt-4,2,1.0
mtbench_160_turn1_llama-13b,0,0.0
mtbench_160_turn1_vicuna-13b-v1.2,1,0.5
mtbench_160_turn2_alpaca-13b,0,0.0
mtbench_160_turn2_claude-v1,2,1.0
mtbench_160_turn2_gpt-3.5-turbo,2,1.0
mtbench_160_turn2_gpt-4,2,1.0
mtbench_160_turn2_llama-13b,0,0.0
mtbench_160_turn2_vicuna-13b-v1.2,0,0.0
mtbench_81_turn1_alpaca-13b,0,0.0
mtbench_81_turn1_claude-v1,2,1.0
mtbench_81_turn1_gpt-3.5-turbo,2,1.0
mtbench_81_turn1_gpt-4,2,1.0
mtbench_81_turn1_llama-13b,0,0.0
mtbench_81_turn1_vicuna-13b-v1.2,2,1.0
mtbench_81_turn2_alpaca-13b,0,0.0
mtbench_81_turn2_claude-v1,2,1.0
mtbench_81_turn2_gpt-3.5-turbo,2,1.0
mtbench_81_turn2_gpt-4,2,1.0
mtbench_81_turn2_llama-13b,0,0.0
mtbench_81_turn2_vicuna-13b-v1.2,1,0.5
mtbench_82_turn1_alpaca-13b,2,1.0
mtbench_82_turn1_claude-v1,2,1.0
mtbench_82_turn1_gpt-3.5-turbo,2,1.0
mtbench_82_turn1_gpt-4,0,0.0
mtbench_82_turn1_llama-13b,0,0.0
mtbench_82_turn1_vicuna-13b-v1.2,0,0.0
mtbench_82_turn2_alpaca-13b,2,1.0
mtbench_82_turn2_claude-v1,2,1.0
mtbench_82_turn2_gpt-3.5-turbo,0,0.0
mtbench_82_turn2_gpt-4,2,1.0
mtbench_82_turn2_llama-13b,0,0.0
mtbench_82_turn2_vicuna-13b-v1.2,2,1.0
mtbench_83_turn1_alpaca-13b,0,0.0
mtbench_83_turn1_claude-v1,2,1.0
mtbench_83_turn1_gpt-3.5-turbo,2,1.0
mtbench_83_turn1_gpt-4,0,0.0
mtbench_83_turn1_llama-13b,0,0.0
mtbench_83_turn1_vicuna-13b-v1.2,2,1.0
mtbench_83_turn2_alpaca-13b,0,0.0
mtbench_83_turn2_claude-v1,0,0.0
mtbench_83_turn2_gpt-3.5-turbo,2,1.0
mtbench_83_turn2_gpt-4,2,1.0
mtbench_83_turn2_llama-13b,0,0.0
mtbench_83_turn2_vicuna-13b-v1.2,0,0.0
mtbench_84_turn1_alpaca-13b,0,0.0
mtbench_84_turn1_claude-v1,0,0.0
mtbench_84_turn1_gpt-3.5-turbo,2,1.0
mtbench_84_turn1_gpt-4,0,0.0
mtbench_84_turn1_llama-13b,2,1.0
mtbench_84_turn1_vicuna-13b-v1.2,2,1.0
mtbench_84_turn2_alpaca-13b,0,0.0
mtbench_84_turn2_claude-v1,1,0.5
mtbench_84_turn2_gpt-3.5-turbo,2,1.0
mtbench_84_turn2_gpt-4,2,1.0
mtbench_84_turn2_llama-13b,0,0.0
mtbench_84_turn2_vicuna-13b-v1.2,2,1.0
mtbench_85_turn1_alpaca-13b,0,0.0
mtbench_85_turn1_claude-v1,2,1.0
mtbench_85_turn1_gpt-3.5-turbo,2,1.0
mtbench_85_turn1_gpt-4,0,0.0
mtbench_85_turn1_llama-13b,0,0.0
mtbench_85_turn1_vicuna-13b-v1.2,2,1.0
mtbench_85_turn2_alpaca-13b,0,0.0
mtbench_85_turn2_claude-v1,2,1.0
mtbench_85_turn2_gpt-3.5-turbo,0,0.0
mtbench_85_turn2_gpt-4,2,1.0
mtbench_85_turn2_llama-13b,0,0.0
mtbench_85_turn2_vicuna-13b-v1.2,0,0.0
mtbench_86_turn1_alpaca-13b,0,0.0
mtbench_86_turn1_claude-v1,1,0.5
mtbench_86_turn1_gpt-3.5-turbo,2,1.0
mtbench_86_turn1_gpt-4,2,1.0
mtbench_86_turn1_llama-13b,1,0.5
mtbench_86_turn1_vicuna-13b-v1.2,1,0.5
mtbench_86_turn2_alpaca-13b,0,0.0
mtbench_86_turn2_claude-v1,0,0.0
mtbench_86_turn2_gpt-3.5-turbo,2,1.0
mtbench_86_turn2_gpt-4,0,0.0
mtbench_86_turn2_llama-13b,0,0.0
mtbench_86_turn2_vicuna-13b-v1.2,0,0.0
mtbench_87_turn1_alpaca-13b,2,1.0
mtbench_87_turn1_claude-v1,0,0.0
mtbench_87_turn1_gpt-3.5-turbo,1,0.5
mtbench_87_turn1_gpt-4,2,1.0
mtbench_87_turn1_llama-13b,0,0.0
mtbench_87_turn1_vicuna-13b-v1.2,2,1.0
mtbench_87_turn2_alpaca-13b,2,1.0
mtbench_87_turn2_claude-v1,0,0.0
mtbench_87_turn2_gpt-3.5-turbo,2,1.0
mtbench_87_turn2_gpt-4,1,0.5
mtbench_87_turn2_llama-13b,0,0.0
mtbench_87_turn2_vicuna-13b-v1.2,0,0.0
mtbench_88_turn1_alpaca-13b,2,1.0
mtbench_88_turn1_claude-v1,2,1.0
mtbench_88_turn1_gpt-3.5-turbo,0,0.0
mtbench_88_turn1_gpt-4,0,0.0
mtbench_88_turn1_llama-13b,0,0.0
mtbench_88_turn1_vicuna-13b-v1.2,0,0.0
mtbench_88_turn2_alpaca-13b,0,0.0
mtbench_88_turn2_claude-v1,2,1.0
mtbench_88_turn2_gpt-3.5-turbo,0,0.0
mtbench_88_turn2_gpt-4,2,1.0
mtbench_88_turn2_llama-13b,0,0.0
mtbench_88_turn2_vicuna-13b-v1.2,0,0.0
mtbench_89_turn1_alpaca-13b,0,0.0
mtbench_89_turn1_claude-v1,2,1.0
mtbench_89_turn1_gpt-3.5-turbo,0,0.0
mtbench_89_turn1_gpt-4,0,0.0
mtbench_89_turn1_llama-13b,2,1.0
mtbench_89_turn1_vicuna-13b-v1.2,2,1.0
mtbench_89_turn2_alpaca-13b,2,1.0
mtbench_89_turn2_claude-v1,2,1.0
mtbench_89_turn2_gpt-3.5-turbo,2,1.0
mtbench_89_turn2_gpt-4,0,0.0
mtbench_89_turn2_llama-13b,0,0.0
mtbench_89_turn2_vicuna-13b-v1.2,0,0.0
mtbench_90_turn1_alpaca-13b,0,0.0
mtbench_90_turn1_claude-v1,0,0.0
mtbench_90_turn1_gpt-3.5-turbo,2,1.0
mtbench_90_turn1_gpt-4,2,1.0
mtbench_90_turn1_llama-13b,0,0.0
mtbench_90_turn1_vicuna-13b-v1.2,2,1.0
mtbench_90_turn2_alpaca-13b,0,0.0
mtbench_90_turn2_claude-v1,2,1.0
mtbench_90_turn2_gpt-3.5-turbo,2,1.0
mtbench_90_turn2_gpt-4,2,1.0
mtbench_90_turn2_llama-13b,0,0.0
mtbench_90_turn2_vicuna-13b-v1.2,0,0.0
mtbench_91_turn1_alpaca-13b,0,0.0
mtbench_91_turn1_claude-v1,2,1.0
mtbench_91_turn1_gpt-3.5-turbo,0,0.0
mtbench_91_turn1_gpt-4,1,0.5
mtbench_91_turn1_llama-13b,0,0.0
mtbench_91_turn1_vicuna-13b-v1.2,2,1.0
mtbench_91_turn2_alpaca-13b,0,0.0
mtbench_91_turn2_claude-v1,2,1.0
mtbench_91_turn2_gpt-3.5-turbo,2,1.0
mtbench_91_turn2_gpt-4,2,1.0
mtbench_91_turn2_llama-13b,0,0.0
mtbench_91_turn2_vicuna-13b-v1.2,0,0.0
mtbench_92_turn1_alpaca-13b,0,0.0
mtbench_92_turn1_claude-v1,2,1.0
mtbench_92_turn1_gpt-3.5-turbo,2,1.0
mtbench_92_turn1_gpt-4,2,1.0
mtbench_92_turn1_llama-13b,0,0.0
mtbench_92_turn1_vicuna-13b-v1.2,2,1.0
mtbench_92_turn2_alpaca-13b,0,0.0
mtbench_92_turn2_claude-v1,2,1.0
mtbench_92_turn2_gpt-3.5-turbo,2,1.0
mtbench_92_turn2_gpt-4,0,0.0
mtbench_92_turn2_llama-13b,0,0.0
mtbench_92_turn2_vicuna-13b-v1.2,0,0.0
mtbench_93_turn1_alpaca-13b,0,0.0
mtbench_93_turn1_claude-v1,2,1.0
mtbench_93_turn1_gpt-3.5-turbo,2,1.0
mtbench_93_turn1_gpt-4,2,1.0
mtbench_93_turn1_llama-13b,0,0.0
mtbench_93_turn1_vicuna-13b-v1.2,0,0.0
mtbench_93_turn2_alpaca-13b,0,0.0
mtbench_93_turn2_claude-v1,2,1.0
mtbench_93_turn2_gpt-3.5-turbo,2,1.0
mtbench_93_turn2_gpt-4,2,1.0
mtbench_93_turn2_llama-13b,0,0.0
mtbench_93_turn2_vicuna-13b-v1.2,0,0.0
mtbench_94_turn1_alpaca-13b,0,0.0
mtbench_94_turn1_claude-v1,2,1.0
mtbench_94_turn1_gpt-3.5-turbo,2,1.0
mtbench_94_turn1_gpt-4,2,1.0
mtbench_94_turn1_llama-13b,0,0.0
mtbench_94_turn1_vicuna-13b-v1.2,2,1.0
mtbench_94_turn2_alpaca-13b,0,0.0
mtbench_94_turn2_claude-v1,2,1.0
mtbench_94_turn2_gpt-3.5-turbo,2,1.0
mtbench_94_turn2_gpt-4,2,1.0
mtbench_94_turn2_llama-13b,0,0.0
mtbench_94_turn2_vicuna-13b-v1.2,2,1.0
mtbench_95_turn1_alpaca-13b,0,0.0
mtbench_95_turn1_claude-v1,2,1.0
mtbench_95_turn1_gpt-3.5-turbo,2,1.0
mtbench_95_turn1_gpt-4,2,1.0
mtbench_95_turn1_llama-13b,0,0.0
mtbench_95_turn1_vicuna-13b-v1.2,0,0.0
mtbench_95_turn2_alpaca-13b,0,0.0
mtbench_95_turn2_claude-v1,1,0.5
mtbench_95_turn2_gpt-3.5-turbo,2,1.0
mtbench_95_turn2_gpt-4,2,1.0
mtbench_95_turn2_llama-13b,0,0.0
mtbench_95_turn2_vicuna-13b-v1.2,1,0.5
mtbench_96_turn1_alpaca-13b,0,0.0
mtbench_96_turn1_claude-v1,2,1.0
mtbench_96_turn1_gpt-3.5-turbo,2,1.0
mtbench_96_turn1_gpt-4,2,1.0
mtbench_96_turn1_llama-13b,0,0.0
mtbench_96_turn1_vicuna-13b-v1.2,0,0.0
mtbench_96_turn2_alpaca-13b,0,0.0
mtbench_96_turn2_claude-v1,2,1.0
mtbench_96_turn2_gpt-3.5-turbo,2,1.0
mtbench_96_turn2_gpt-4,2,1.0
mtbench_96_turn2_llama-13b,0,0.0
mtbench_96_turn2_vicuna-13b-v1.2,0,0.0
mtbench_97_turn1_alpaca-13b,0,0.0
mtbench_97_turn1_claude-v1,0,0.0
mtbench_97_turn1_gpt-3.5-turbo,0,0.0
mtbench_97_turn1_gpt-4,2,1.0
mtbench_97_turn1_llama-13b,0,0.0
mtbench_97_turn1_vicuna-13b-v1.2,2,1.0
mtbench_97_turn2_alpaca-13b,0,0.0
mtbench_97_turn2_claude-v1,2,1.0
mtbench_97_turn2_gpt-3.5-turbo,2,1.0
mtbench_97_turn2_gpt-4,2,1.0
mtbench_97_turn2_llama-13b,0,0.0
mtbench_97_turn2_vicuna-13b-v1.2,0,0.0
mtbench_98_turn1_alpaca-13b,0,0.0
mtbench_98_turn1_claude-v1,2,1.0
mtbench_98_turn1_gpt-3.5-turbo,2,1.0
mtbench_98_turn1_gpt-4,0,0.0
mtbench_98_turn1_llama-13b,0,0.0
mtbench_98_turn1_vicuna-13b-v1.2,2,1.0
mtbench_98_turn2_alpaca-13b,0,0.0
mtbench_98_turn2_claude-v1,2,1.0
mtbench_98_turn2_gpt-3.5-turbo,2,1.0
mtbench_98_turn2_gpt-4,0,0.0
mtbench_98_turn2_llama-13b,0,0.0
mtbench_98_turn2_vicuna-13b-v1.2,0,0.0
mtbench_99_turn1_alpaca-13b,0,0.0
mtbench_99_turn1_claude-v1,2,1.0
mtbench_99_turn1_gpt-3.5-turbo,2,1.0
mtbench_99_turn1_gpt-4,2,1.0
mtbench_99_turn1_llama-13b,0,0.0
mtbench_99_turn1_vicuna-13b-v1.2,0,0.0
mtbench_99_turn2_alpaca-13b,0,0.0
mtbench_99_turn2_claude-v1,2,1.0
mtbench_99_turn2_gpt-3.5-turbo,2,1.0
mtbench_99_turn2_gpt-4,2,1.0
mtbench_99_turn2_llama-13b,0,0.0
mtbench_99_turn2_vicuna-13b-v1.2,0,0.0
